shot_id,player_id,shot_zone,made
S5016,P18707,paint,True
S5017,P12770,three_point,True
S5018,P3215,three_point,True
S5019,P19846,paint,False
S5020,P7583,midrange,True
S5021,P837,paint,False
S5022,P10234,paint,True
S5023,P11746,three_point,True
S5024,P1653,paint,True
S5025,P6929,midrange,False
S5026,P13453,paint,True
S5027,P19685,midrange,False
S5028,P15444,paint,False
S5029,P1591,paint,False
S5030,P7802,three_point,True
S5031,P14473,paint,True
S5032,P12730,paint,False
S5033,P10476,midrange,False
S5034,P19956,paint,False
S5035,P2441,midrange,True
S5036,P11504,three_point,False
S5037,P17267,paint,True
S5038,P84,midrange,False
S5039,P7872,paint,True
S5040,P19070,paint,False
S5041,P9129,midrange,True
S5042,P11961,paint,True
S5043,P4901,three_point,False
S5044,P860,midrange,True
S5045,P12956,three_point,False
S5046,P9853,midrange,True
S5047,P4263,midrange,False
S5048,P757,three_point,True
S5049,P1673,three_point,True
S5050,P18496,midrange,True
S5051,P10374,midrange,True
S5052,P4298,paint,False
S5053,P13207,three_point,False
S5054,P14323,midrange,True
S5055,P8750,three_point,False
S5056,P15961,paint,True
S5057,P10128,paint,False
S5058,P11603,three_point,True
S5059,P4395,paint,False
S5060,P4512,paint,True
S5061,P13071,three_point,False
S5062,P3426,midrange,False
S5063,P19015,midrange,False
S5064,P7060,paint,True
S5065,P8812,paint,True
S5066,P487,three_point,True
S5067,P10937,three_point,True
S5068,P8856,midrange,True
S5069,P7020,paint,True
S5070,P17978,paint,False
S5071,P16211,paint,True
S5072,P8290,three_point,False
S5073,P4713,paint,False
S5074,P12276,three_point,False
S5075,P18977,three_point,True
S5076,P17343,paint,False
S5077,P18934,three_point,True
S5078,P2190,three_point,True
S5079,P2546,midrange,True
S5080,P13401,midrange,False
S5081,P14140,three_point,False
S5082,P6071,paint,False
S5083,P2504,paint,False
S5084,P11450,paint,False
S5085,P17222,three_point,True
S5086,P9754,paint,False
S5087,P15821,three_point,False
S5088,P19373,paint,False
S5089,P9422,midrange,True
S5090,P15300,paint,False
S5091,P14067,paint,True
S5092,P17497,paint,False
S5093,P15219,three_point,False
S5094,P19462,three_point,True
S5095,P5831,paint,True
S5096,P14572,paint,True
S5097,P91,midrange,True
S5098,P5358,three_point,False
S5099,P19560,three_point,False
S5100,P14075,paint,False
S5101,P13566,three_point,False
S5102,P11993,three_point,True
S5103,P6124,midrange,False
S5104,P915,midrange,True
S5105,P12827,midrange,True
S5106,P346,paint,False
S5107,P18246,three_point,False
S5108,P6179,three_point,False
S5109,P8542,three_point,False
S5110,P9304,paint,True
S5111,P17271,midrange,False
S5112,P19980,paint,True
S5113,P490,paint,True
S5114,P2019,paint,True
S5115,P5137,paint,True
S5116,P15324,paint,False
S5117,P4883,midrange,True
S5118,P8795,midrange,True
S5119,P17379,paint,True
S5120,P13239,paint,False
S5121,P12455,paint,False
S5122,P19280,midrange,True
S5123,P17576,three_point,False
S5124,P18674,three_point,True
S5125,P2106,paint,False
S5126,P3836,midrange,True
S5127,P11392,three_point,False
S5128,P14533,paint,True
S5129,P18074,midrange,False
S5130,P4823,midrange,True
S5131,P8818,paint,False
S5132,P18516,paint,False
S5133,P14711,paint,True
S5134,P11646,paint,False
S5135,P13971,three_point,False
S5136,P12285,three_point,False
S5137,P15903,paint,False
S5138,P2783,midrange,True
S5139,P12859,paint,True
S5140,P11631,midrange,True
S5141,P4651,paint,False
S5142,P4174,paint,False
S5143,P19744,paint,True
S5144,P7218,three_point,True
S5145,P3830,midrange,True
S5146,P19534,three_point,False
S5147,P817,three_point,True
S5148,P34,three_point,True
S5149,P15393,midrange,False
S5150,P17448,midrange,False
S5151,P6171,paint,False
S5152,P107,three_point,True
S5153,P14455,paint,True
S5154,P13899,midrange,True
S5155,P3930,midrange,False
S5156,P8717,paint,False
S5157,P4225,midrange,True
S5158,P13484,three_point,False
S5159,P2425,three_point,True
S5160,P324,paint,True
S5161,P6153,paint,True
S5162,P477,three_point,True
S5163,P8317,midrange,False
S5164,P4812,midrange,True
S5165,P1331,midrange,True
S5166,P1888,three_point,False
S5167,P5900,paint,False
S5168,P2873,paint,True
S5169,P9371,three_point,False
S5170,P19609,midrange,False
S5171,P16267,midrange,True
S5172,P9513,paint,True
S5173,P1049,three_point,True
S5174,P16284,midrange,True
S5175,P4534,paint,True
S5176,P16604,midrange,True
S5177,P7704,midrange,False
S5178,P13222,paint,True
S5179,P6775,three_point,True
S5180,P12941,three_point,False
S5181,P19282,three_point,False
S5182,P3166,midrange,True
S5183,P10891,paint,False
S5184,P12273,midrange,True
S5185,P13036,paint,False
S5186,P12996,three_point,True
S5187,P18557,three_point,False
S5188,P15615,midrange,False
S5189,P1989,three_point,True
S5190,P542,midrange,True
S5191,P4753,paint,False
S5192,P14616,midrange,False
S5193,P12919,paint,False
S5194,P1202,paint,False
S5195,P17633,three_point,False
S5196,P15103,paint,True
S5197,P12089,paint,False
S5198,P15272,paint,False
S5199,P15030,midrange,True
S5200,P13293,three_point,False
S5201,P19030,three_point,False
S5202,P3898,midrange,True
S5203,P17930,paint,True
S5204,P10372,midrange,False
S5205,P16392,three_point,True
S5206,P18356,three_point,False
S5207,P18398,paint,True
S5208,P16748,three_point,True
S5209,P5815,midrange,False
S5210,P18817,paint,True
S5211,P5747,midrange,False
S5212,P4298,paint,True
S5213,P14166,midrange,True
S5214,P9693,paint,False
S5215,P12902,three_point,True
S5216,P16919,midrange,False
S5217,P3625,three_point,True
S5218,P16519,midrange,False
S5219,P11815,three_point,False
S5220,P13258,paint,False
S5221,P17941,midrange,True
S5222,P2693,three_point,True
S5223,P6265,three_point,True
S5224,P7438,midrange,False
S5225,P12714,midrange,False
S5226,P7528,three_point,True
S5227,P3072,paint,True
S5228,P17444,three_point,False
S5229,P12206,paint,False
S5230,P4500,midrange,False
S5231,P4218,three_point,True
S5232,P16668,three_point,False
S5233,P6326,midrange,False
S5234,P7285,three_point,True
S5235,P11765,paint,True
S5236,P3305,paint,True
S5237,P15590,paint,False
S5238,P12317,paint,True
S5239,P19862,midrange,True
S5240,P11484,midrange,True
S5241,P862,midrange,True
S5242,P6536,paint,True
S5243,P10941,midrange,True
S5244,P19186,paint,True
S5245,P9063,three_point,False
S5246,P17790,three_point,True
S5247,P8715,paint,True
S5248,P18393,three_point,False
S5249,P16030,midrange,False
S5250,P19652,three_point,False
S5251,P13601,midrange,False
S5252,P15504,midrange,True
S5253,P15727,midrange,True
S5254,P8071,paint,False
S5255,P18511,paint,False
S5256,P12953,three_point,False
S5257,P18686,paint,True
S5258,P15071,midrange,True
S5259,P3820,three_point,True
S5260,P11381,paint,True
S5261,P19645,paint,True
S5262,P7993,midrange,False
S5263,P5652,midrange,False
S5264,P6348,three_point,False
S5265,P11047,three_point,True
S5266,P9103,three_point,True
S5267,P12360,three_point,True
S5268,P12634,midrange,False
S5269,P6346,paint,False
S5270,P16876,paint,False
S5271,P2927,three_point,True
S5272,P2060,three_point,False
S5273,P4511,three_point,False
S5274,P18640,paint,False
S5275,P14,midrange,True
S5276,P6461,three_point,True
S5277,P14017,midrange,False
S5278,P11906,three_point,True
S5279,P8895,three_point,True
S5280,P1084,paint,True
S5281,P2362,midrange,True
S5282,P248,midrange,False
S5283,P12208,midrange,True
S5284,P11896,paint,False
S5285,P2561,three_point,True
S5286,P17580,three_point,False
S5287,P11864,three_point,True
S5288,P4595,paint,False
S5289,P13078,paint,False
S5290,P1831,midrange,False
S5291,P19096,paint,True
S5292,P19498,three_point,False
S5293,P17604,three_point,True
S5294,P11295,midrange,True
S5295,P15595,midrange,True
S5296,P19360,midrange,True
S5297,P7044,paint,True
S5298,P8883,paint,True
S5299,P18193,midrange,True
S5300,P2242,midrange,True
S5301,P307,midrange,False
S5302,P12135,paint,False
S5303,P14771,paint,True
S5304,P13187,midrange,False
S5305,P1263,midrange,False
S5306,P9382,paint,False
S5307,P6750,three_point,True
S5308,P15068,three_point,False
S5309,P11780,three_point,True
S5310,P19588,three_point,True
S5311,P5563,midrange,False
S5312,P10065,three_point,False
S5313,P5557,three_point,False
S5314,P13752,three_point,False
S5315,P14581,midrange,True
S5316,P6989,paint,True
S5317,P5352,three_point,False
S5318,P1504,midrange,True
S5319,P5337,paint,False
S5320,P6304,midrange,True
S5321,P8843,midrange,False
S5322,P4816,midrange,True
S5323,P5209,three_point,False
S5324,P17658,three_point,False
S5325,P3930,three_point,False
S5326,P2064,paint,False
S5327,P6288,three_point,True
S5328,P2566,paint,True
S5329,P8721,three_point,False
S5330,P15816,paint,False
S5331,P1674,three_point,True
S5332,P14780,midrange,True
S5333,P6561,three_point,False
S5334,P9591,midrange,False
S5335,P12222,three_point,True
S5336,P10433,midrange,True
S5337,P5269,midrange,False
S5338,P16831,midrange,True
S5339,P4644,three_point,False
S5340,P14790,midrange,True
S5341,P13732,paint,False
S5342,P11164,three_point,False
S5343,P7055,midrange,True
S5344,P13181,three_point,False
S5345,P7228,midrange,False
S5346,P11143,paint,True
S5347,P15129,three_point,False
S5348,P13802,midrange,False
S5349,P517,paint,True
S5350,P7580,paint,True
S5351,P15803,three_point,False
S5352,P19784,midrange,True
S5353,P16261,three_point,True
S5354,P2464,paint,False
S5355,P5346,three_point,True
S5356,P9034,paint,True
S5357,P14555,paint,True
S5358,P8382,three_point,True
S5359,P14003,midrange,True
S5360,P12250,midrange,True
S5361,P15927,midrange,False
S5362,P16891,three_point,True
S5363,P8951,midrange,False
S5364,P6454,paint,True
S5365,P11543,midrange,False
S5366,P8811,three_point,True
S5367,P1522,midrange,True
S5368,P11675,three_point,False
S5369,P2549,midrange,True
S5370,P4073,midrange,False
S5371,P15691,paint,True
S5372,P4681,paint,False
S5373,P1979,paint,False
S5374,P16874,three_point,True
S5375,P2102,paint,False
S5376,P19882,midrange,True
S5377,P2343,midrange,True
S5378,P16760,three_point,False
S5379,P15205,paint,True
S5380,P11081,midrange,True
S5381,P14080,paint,False
S5382,P5127,midrange,True
S5383,P1456,three_point,False
S5384,P19410,paint,True
S5385,P2312,paint,False
S5386,P5740,paint,True
S5387,P13218,midrange,True
S5388,P16570,midrange,False
S5389,P10112,three_point,False
S5390,P15986,three_point,False
S5391,P6712,midrange,True
S5392,P9357,midrange,False
S5393,P1527,midrange,True
S5394,P3756,midrange,True
S5395,P13271,paint,True
S5396,P17593,paint,True
S5397,P1008,three_point,True
S5398,P15844,midrange,True
S5399,P2873,paint,True
S5400,P15592,three_point,True
S5401,P13285,paint,False
S5402,P15343,paint,True
S5403,P1654,midrange,True
S5404,P3651,midrange,True
S5405,P16605,paint,False
S5406,P15923,three_point,False
S5407,P5521,paint,True
S5408,P2911,midrange,False
S5409,P17697,midrange,False
S5410,P18132,midrange,True
S5411,P8571,paint,True
S5412,P19226,paint,True
S5413,P19686,three_point,False
S5414,P5133,three_point,True
S5415,P3890,midrange,False
S5416,P5035,three_point,False
S5417,P19564,paint,False
S5418,P19052,paint,False
S5419,P8260,paint,True
S5420,P18340,three_point,False
S5421,P6092,three_point,True
S5422,P6186,paint,True
S5423,P6765,midrange,True
S5424,P7602,three_point,True
S5425,P15970,paint,False
S5426,P17035,paint,False
S5427,P19414,midrange,False
S5428,P9473,midrange,True
S5429,P8385,three_point,False
S5430,P13883,three_point,False
S5431,P1288,midrange,False
S5432,P6126,paint,True
S5433,P13578,paint,False
S5434,P12554,midrange,True
S5435,P413,three_point,True
S5436,P2950,midrange,False
S5437,P13770,three_point,False
S5438,P14641,three_point,True
S5439,P5003,paint,False
S5440,P13160,paint,False
S5441,P15764,paint,False
S5442,P14647,midrange,True
S5443,P16258,three_point,True
S5444,P8183,paint,False
S5445,P8943,three_point,True
S5446,P17507,three_point,True
S5447,P12434,three_point,False
S5448,P1403,midrange,False
S5449,P16956,paint,False
S5450,P13897,midrange,True
S5451,P2913,paint,True
S5452,P862,three_point,True
S5453,P18102,paint,True
S5454,P19078,midrange,True
S5455,P4743,midrange,True
S5456,P18951,three_point,True
S5457,P12821,paint,False
S5458,P9371,three_point,True
S5459,P5111,three_point,True
S5460,P9960,midrange,False
S5461,P11280,three_point,True
S5462,P1489,midrange,True
S5463,P3641,paint,True
S5464,P11244,paint,True
S5465,P10033,midrange,True
S5466,P11248,paint,False
S5467,P18205,paint,True
S5468,P7901,paint,True
S5469,P14160,midrange,True
S5470,P9697,midrange,True
S5471,P6086,three_point,False
S5472,P5424,three_point,False
S5473,P3401,three_point,False
S5474,P19929,paint,False
S5475,P18489,paint,False
S5476,P15759,three_point,True
S5477,P1860,paint,False
S5478,P17296,paint,False
S5479,P18086,paint,False
S5480,P8833,paint,True
S5481,P8301,three_point,False
S5482,P7189,paint,False
S5483,P11197,three_point,True
S5484,P10473,three_point,True
S5485,P12640,paint,True
S5486,P16030,three_point,False
S5487,P16272,three_point,False
S5488,P2518,three_point,True
S5489,P14292,three_point,False
S5490,P12491,three_point,False
S5491,P3438,midrange,True
S5492,P3501,midrange,False
S5493,P1946,three_point,False
S5494,P19680,three_point,False
S5495,P218,midrange,False
S5496,P16204,paint,True
S5497,P19643,three_point,True
S5498,P19105,three_point,True
S5499,P12216,midrange,False
S5500,P3332,midrange,False
S5501,P14250,paint,True
S5502,P18461,three_point,True
S5503,P18753,midrange,True
S5504,P5085,three_point,True
S5505,P9376,three_point,False
S5506,P1231,three_point,True
S5507,P6826,midrange,True
S5508,P2424,paint,False
S5509,P8707,paint,True
S5510,P12675,three_point,False
S5511,P9102,midrange,True
S5512,P34,paint,False
S5513,P13186,three_point,True
S5514,P18704,three_point,True
S5515,P17062,midrange,True
S5516,P10142,paint,False
S5517,P7556,three_point,False
S5518,P8170,three_point,True
S5519,P19355,paint,True
S5520,P7238,midrange,False
S5521,P10917,three_point,True
S5522,P2538,paint,False
S5523,P17329,paint,False
S5524,P9447,three_point,True
S5525,P10700,paint,True
S5526,P628,paint,False
S5527,P6119,midrange,False
S5528,P10709,midrange,False
S5529,P4772,three_point,True
S5530,P19733,paint,True
S5531,P1405,paint,True
S5532,P16337,midrange,False
S5533,P12260,three_point,False
S5534,P5509,midrange,True
S5535,P16567,midrange,True
S5536,P3963,midrange,False
S5537,P13603,midrange,False
S5538,P8411,paint,True
S5539,P5664,three_point,False
S5540,P19833,paint,False
S5541,P16384,three_point,True
S5542,P33,midrange,True
S5543,P12574,paint,False
S5544,P2986,paint,True
S5545,P4464,midrange,False
S5546,P7772,midrange,False
S5547,P7484,paint,False
S5548,P17401,paint,False
S5549,P3030,three_point,True
S5550,P15483,midrange,True
S5551,P17287,three_point,False
S5552,P4428,three_point,True
S5553,P6610,midrange,True
S5554,P19448,midrange,False
S5555,P2555,midrange,False
S5556,P9123,paint,False
S5557,P19935,three_point,False
S5558,P1989,three_point,True
S5559,P4425,paint,False
S5560,P13062,three_point,True
S5561,P15258,three_point,False
S5562,P12922,paint,True
S5563,P10333,three_point,False
S5564,P11060,midrange,True
S5565,P9731,midrange,False
S5566,P2107,paint,True
S5567,P1011,paint,True
S5568,P330,paint,False
S5569,P6172,paint,True
S5570,P17549,three_point,True
S5571,P803,three_point,False
S5572,P14661,midrange,True
S5573,P18071,paint,True
S5574,P12028,paint,True
S5575,P14969,paint,True
S5576,P16216,midrange,True
S5577,P10581,three_point,True
S5578,P3976,three_point,False
S5579,P18427,midrange,False
S5580,P16149,three_point,False
S5581,P18574,three_point,True
S5582,P17998,midrange,False
S5583,P14591,three_point,True
S5584,P14106,paint,True
S5585,P1948,paint,False
S5586,P11896,paint,True
S5587,P10199,three_point,False
S5588,P14513,midrange,True
S5589,P17136,three_point,True
S5590,P1540,midrange,True
S5591,P13047,three_point,True
S5592,P12818,midrange,False
S5593,P15974,paint,False
S5594,P7467,midrange,True
S5595,P12882,three_point,True
S5596,P10035,three_point,True
S5597,P13727,three_point,True
S5598,P16528,midrange,False
S5599,P2384,three_point,True
S5600,P193,paint,False
S5601,P13508,paint,False
S5602,P7427,paint,False
S5603,P16628,three_point,True
S5604,P2114,midrange,True
S5605,P4348,three_point,True
S5606,P13950,paint,False
S5607,P8229,midrange,True
S5608,P12666,midrange,False
S5609,P12032,midrange,False
S5610,P5277,three_point,False
S5611,P18476,paint,True
S5612,P14,three_point,False
S5613,P4061,midrange,True
S5614,P10004,three_point,False
S5615,P2966,paint,False
S5616,P1289,midrange,False
S5617,P3260,paint,True
S5618,P18908,midrange,True
S5619,P6789,three_point,True
S5620,P19833,paint,False
S5621,P3974,three_point,True
S5622,P13048,midrange,False
S5623,P18644,paint,True
S5624,P222,three_point,True
S5625,P14478,midrange,False
S5626,P6971,midrange,True
S5627,P7970,paint,True
S5628,P7108,midrange,False
S5629,P8254,paint,False
S5630,P1910,midrange,False
S5631,P19609,paint,True
S5632,P7267,midrange,False
S5633,P8146,paint,True
S5634,P18862,midrange,True
S5635,P11166,paint,False
S5636,P18135,three_point,True
S5637,P18146,paint,False
S5638,P11691,three_point,True
S5639,P929,midrange,True
S5640,P12294,paint,False
S5641,P18587,midrange,True
S5642,P7675,three_point,False
S5643,P8712,midrange,False
S5644,P15711,midrange,False
S5645,P19793,paint,True
S5646,P2076,paint,False
S5647,P14780,three_point,False
S5648,P11166,midrange,False
S5649,P18690,midrange,True
S5650,P5229,three_point,True
S5651,P18604,paint,False
S5652,P4490,midrange,True
S5653,P17273,paint,True
S5654,P1673,midrange,False
S5655,P15372,three_point,False
S5656,P16625,three_point,True
S5657,P13289,midrange,False
S5658,P10609,paint,True
S5659,P4780,three_point,True
S5660,P3416,midrange,False
S5661,P10944,midrange,False
S5662,P3078,paint,False
S5663,P6390,three_point,True
S5664,P16345,midrange,False
S5665,P17524,three_point,True
S5666,P18199,paint,True
S5667,P6349,midrange,False
S5668,P7401,three_point,False
S5669,P16487,three_point,True
S5670,P5961,midrange,False
S5671,P14149,paint,True
S5672,P3806,midrange,True
S5673,P577,three_point,True
S5674,P6799,midrange,False
S5675,P12873,midrange,False
S5676,P12003,paint,False
S5677,P5796,paint,True
S5678,P12586,paint,True
S5679,P17997,three_point,False
S5680,P178,midrange,False
S5681,P8651,three_point,False
S5682,P5564,paint,False
S5683,P14857,paint,True
S5684,P19198,three_point,False
S5685,P19254,three_point,False
S5686,P10016,midrange,True
S5687,P3664,paint,False
S5688,P13363,three_point,False
S5689,P4429,three_point,True
S5690,P181,paint,True
S5691,P15936,three_point,False
S5692,P6866,paint,True
S5693,P2003,midrange,True
S5694,P8783,three_point,True
S5695,P2090,paint,True
S5696,P5447,paint,True
S5697,P15409,midrange,True
S5698,P1826,paint,True
S5699,P16701,three_point,True
S5700,P13231,midrange,False
S5701,P16304,paint,True
S5702,P7286,midrange,True
S5703,P9100,three_point,True
S5704,P10982,paint,True
S5705,P10097,three_point,True
S5706,P12611,three_point,True
S5707,P2031,paint,False
S5708,P19873,paint,True
S5709,P11602,paint,False
S5710,P11834,three_point,False
S5711,P2611,paint,True
S5712,P6582,midrange,False
S5713,P5646,three_point,True
S5714,P3676,three_point,True
S5715,P18047,midrange,True
S5716,P12019,paint,False
S5717,P5248,paint,True
S5718,P3444,paint,True
S5719,P4144,midrange,False
S5720,P12904,three_point,False
S5721,P14102,three_point,True
S5722,P16340,three_point,False
S5723,P15512,midrange,True
S5724,P1976,paint,False
S5725,P4858,paint,True
S5726,P13380,paint,False
S5727,P18276,paint,False
S5728,P6427,three_point,True
S5729,P10179,midrange,False
S5730,P234,three_point,False
S5731,P356,three_point,True
S5732,P4253,three_point,False
S5733,P12001,paint,False
S5734,P5976,paint,False
S5735,P15543,three_point,False
S5736,P8062,midrange,True
S5737,P18801,paint,False
S5738,P5660,midrange,False
S5739,P18859,paint,False
S5740,P17380,midrange,True
S5741,P12651,paint,True
S5742,P15686,midrange,False
S5743,P5983,midrange,True
S5744,P17158,midrange,False
S5745,P12693,midrange,True
S5746,P10823,three_point,True
S5747,P18303,three_point,False
S5748,P14506,midrange,False
S5749,P16130,paint,False
S5750,P19650,paint,True
S5751,P11821,paint,False
S5752,P9120,paint,False
S5753,P7256,paint,True
S5754,P3164,paint,True
S5755,P16337,paint,True
S5756,P11457,three_point,True
S5757,P15628,paint,True
S5758,P4012,paint,False
S5759,P3272,midrange,False
S5760,P15856,three_point,False
S5761,P6895,midrange,False
S5762,P4812,paint,True
S5763,P7360,midrange,False
S5764,P5159,midrange,True
S5765,P1602,paint,False
S5766,P3341,paint,False
S5767,P13997,paint,False
S5768,P11372,midrange,False
S5769,P5741,paint,True
S5770,P12733,paint,True
S5771,P5071,paint,False
S5772,P8593,paint,True
S5773,P13066,three_point,False
S5774,P4141,midrange,False
S5775,P11680,paint,True
S5776,P6733,three_point,True
S5777,P7989,paint,True
S5778,P5369,midrange,True
S5779,P4133,three_point,False
S5780,P18881,paint,False
S5781,P8307,three_point,False
S5782,P13282,three_point,False
S5783,P15603,three_point,False
S5784,P11308,three_point,True
S5785,P13327,three_point,False
S5786,P13220,paint,True
S5787,P19270,paint,True
S5788,P187,paint,False
S5789,P11598,paint,True
S5790,P7954,paint,True
S5791,P18030,midrange,True
S5792,P4664,midrange,True
S5793,P8309,midrange,True
S5794,P18430,three_point,False
S5795,P1821,paint,False
S5796,P17409,midrange,True
S5797,P14976,midrange,True
S5798,P10316,three_point,True
S5799,P15777,three_point,False
S5800,P1635,three_point,True
S5801,P2335,paint,True
S5802,P9118,three_point,True
S5803,P12696,paint,True
S5804,P7220,paint,False
S5805,P1823,midrange,True
S5806,P4083,midrange,False
S5807,P19522,paint,True
S5808,P6871,paint,True
S5809,P14111,midrange,False
S5810,P1040,paint,False
S5811,P253,paint,True
S5812,P11324,midrange,False
S5813,P4717,paint,True
S5814,P6317,midrange,False
S5815,P8668,three_point,False
S5816,P18147,three_point,False
S5817,P8261,three_point,False
S5818,P6319,three_point,False
S5819,P13886,midrange,False
S5820,P2142,paint,True
S5821,P4687,paint,False
S5822,P17178,midrange,False
S5823,P16137,three_point,True
S5824,P19692,midrange,True
S5825,P1063,three_point,True
S5826,P13631,midrange,True
S5827,P9200,three_point,False
S5828,P4571,midrange,True
S5829,P8507,midrange,True
S5830,P17550,midrange,True
S5831,P2439,paint,True
S5832,P1846,paint,True
S5833,P13080,paint,False
S5834,P3114,midrange,False
S5835,P4357,three_point,True
S5836,P19559,paint,True
S5837,P11574,midrange,True
S5838,P10759,paint,True
S5839,P3022,paint,True
S5840,P12451,three_point,True
S5841,P3490,three_point,False
S5842,P12674,midrange,True
S5843,P109,paint,False
S5844,P77,three_point,True
S5845,P8027,midrange,False
S5846,P3458,three_point,True
S5847,P10009,midrange,False
S5848,P116,three_point,True
S5849,P15356,midrange,True
S5850,P7164,midrange,False
S5851,P13063,midrange,False
S5852,P5666,three_point,False
S5853,P17233,paint,False
S5854,P19337,paint,True
S5855,P1432,paint,False
S5856,P17151,three_point,False
S5857,P15935,three_point,True
S5858,P13931,three_point,False
S5859,P740,midrange,True
S5860,P10094,paint,True
S5861,P13543,paint,True
S5862,P18542,midrange,True
S5863,P13408,three_point,False
S5864,P4968,midrange,False
S5865,P19191,three_point,True
S5866,P19570,three_point,False
S5867,P13676,paint,True
S5868,P16865,midrange,True
S5869,P2817,paint,False
S5870,P6591,three_point,False
S5871,P9086,paint,False
S5872,P11542,three_point,False
S5873,P15055,three_point,False
S5874,P1665,three_point,True
S5875,P16893,paint,True
S5876,P17234,three_point,False
S5877,P14210,three_point,True
S5878,P15868,three_point,False
S5879,P617,three_point,True
S5880,P13376,midrange,True
S5881,P16139,midrange,False
S5882,P7711,three_point,True
S5883,P5751,three_point,True
S5884,P9153,paint,False
S5885,P13587,three_point,False
S5886,P5831,midrange,False
S5887,P1406,three_point,False
S5888,P7521,midrange,True
S5889,P2182,paint,True
S5890,P179,three_point,True
S5891,P17626,paint,False
S5892,P12729,midrange,True
S5893,P19531,midrange,True
S5894,P5005,paint,True
S5895,P10564,midrange,True
S5896,P12187,midrange,True
S5897,P15579,paint,False
S5898,P1443,paint,True
S5899,P13113,three_point,False
S5900,P4175,three_point,True
S5901,P18981,midrange,True
S5902,P8836,three_point,True
S5903,P16223,midrange,False
S5904,P15609,three_point,True
S5905,P18800,paint,False
S5906,P17745,paint,True
S5907,P16529,midrange,False
S5908,P16554,midrange,False
S5909,P773,midrange,False
S5910,P1544,three_point,True
S5911,P1474,paint,True
S5912,P3308,midrange,True
S5913,P3707,three_point,False
S5914,P17732,paint,False
S5915,P11999,three_point,False
S5916,P4339,paint,True
S5917,P14104,three_point,True
S5918,P15182,midrange,True
S5919,P19994,three_point,False
S5920,P6498,three_point,True
S5921,P4741,paint,True
S5922,P11709,three_point,False
S5923,P17841,paint,False
S5924,P8733,paint,True
S5925,P10461,midrange,False
S5926,P10731,three_point,True
S5927,P16432,three_point,False
S5928,P3014,midrange,False
S5929,P15160,three_point,True
S5930,P11228,paint,False
S5931,P2787,three_point,False
S5932,P17695,three_point,False
S5933,P241,three_point,True
S5934,P16415,paint,True
S5935,P8660,paint,True
S5936,P10088,paint,False
S5937,P10337,midrange,False
S5938,P16159,paint,True
S5939,P18725,midrange,False
S5940,P12812,three_point,False
S5941,P16055,paint,False
S5942,P1719,three_point,False
S5943,P11444,midrange,False
S5944,P19549,midrange,False
S5945,P12311,paint,True
S5946,P5186,midrange,True
S5947,P755,paint,True
S5948,P5183,midrange,False
S5949,P13207,paint,False
S5950,P10522,paint,True
S5951,P16593,three_point,False
S5952,P3143,midrange,True
S5953,P15255,three_point,False
S5954,P18655,paint,True
S5955,P9649,midrange,False
S5956,P16753,paint,True
S5957,P5046,three_point,True
S5958,P14919,midrange,True
S5959,P9036,paint,False
S5960,P8357,three_point,True
S5961,P16415,midrange,True
S5962,P19243,midrange,False
S5963,P8672,midrange,False
S5964,P8,three_point,True
S5965,P719,paint,False
S5966,P10143,paint,True
S5967,P4673,midrange,True
S5968,P18892,three_point,False
S5969,P6825,midrange,True
S5970,P15604,paint,False
S5971,P9574,midrange,True
S5972,P1389,midrange,False
S5973,P6164,midrange,False
S5974,P4747,three_point,True
S5975,P2803,three_point,False
S5976,P15200,three_point,False
S5977,P1603,three_point,True
S5978,P697,paint,False
S5979,P4116,paint,False
S5980,P16992,three_point,False
S5981,P12413,midrange,False
S5982,P10956,midrange,True
S5983,P16418,paint,True
S5984,P18992,three_point,False
S5985,P3088,midrange,False
S5986,P148,midrange,True
S5987,P11920,three_point,True
S5988,P11288,three_point,True
S5989,P18227,three_point,False
S5990,P14187,paint,True
S5991,P10892,midrange,False
S5992,P337,midrange,False
S5993,P17680,paint,False
S5994,P1805,paint,False
S5995,P4671,three_point,False
S5996,P11763,three_point,False
S5997,P5891,three_point,True
S5998,P2120,midrange,False
S5999,P4299,paint,True
S6000,P1553,midrange,True
S6001,P15349,paint,False
S6002,P12511,paint,True
S6003,P3255,three_point,False
S6004,P12220,paint,False
S6005,P5235,paint,False
S6006,P18993,paint,False
S6007,P2223,paint,True
S6008,P2147,paint,False
S6009,P3482,three_point,True
S6010,P4916,three_point,True
S6011,P6082,midrange,True
S6012,P4222,three_point,False
S6013,P17168,three_point,True
S6014,P6041,three_point,False
S6015,P7611,midrange,False
S6016,P11430,paint,True
S6017,P487,midrange,True
S6018,P2773,midrange,False
S6019,P470,paint,True
S6020,P8840,paint,False
S6021,P14634,paint,True
S6022,P7736,midrange,False
S6023,P17371,midrange,True
S6024,P5539,paint,True
S6025,P9392,three_point,False
S6026,P10677,paint,False
S6027,P18335,three_point,False
S6028,P17128,three_point,False
S6029,P9739,midrange,True
S6030,P12373,three_point,True
S6031,P15243,paint,True
S6032,P13233,midrange,False
S6033,P843,three_point,False
S6034,P7367,paint,True
S6035,P19891,three_point,False
S6036,P13766,midrange,True
S6037,P14956,midrange,False
S6038,P4652,three_point,True
S6039,P9998,three_point,False
S6040,P11891,midrange,False
S6041,P19866,paint,False
S6042,P13705,three_point,True
S6043,P15254,midrange,False
