ticker,date,open,high,low,close,volume
TICK19816,2024-03-08,144.8,118.77,121.4,183.01,71738537
TICK19817,2024-01-09,102.39,174.97,113.54,116.88,34632267
TICK19818,2023-11-30,160.68,130.85,141.75,173.8,85296052
TICK19819,2023-02-12,155.55,139.49,196.74,166.76,63484001
TICK19820,2023-03-18,173.98,168.03,186.36,102.22,88375441
TICK19821,2023-12-16,155.9,177.98,119.39,114.8,7137431
TICK19822,2024-05-28,112.99,183.2,146.76,161.25,62394141
TICK19823,2024-04-28,114.39,133.9,188.47,164.45,75510011
TICK19824,2024-12-09,125.39,123.46,166.38,146.9,58028529
TICK19825,2023-05-21,150.07,142.45,162.13,192.39,14151162
TICK19826,2023-03-24,134.54,189.6,185.14,150.53,78519359
TICK19827,2024-03-27,128.26,127.11,187.19,137.89,23532932
TICK19828,2024-10-06,175.1,140.47,152.07,133.18,81040635
TICK19829,2024-09-30,170.83,153.64,164.61,139.84,92373975
TICK19830,2024-01-16,173.56,125.7,180.07,109.98,87830192
TICK19831,2024-05-08,183.12,123.52,153.47,102.35,16275002
TICK19832,2023-09-26,100.17,121.81,165.88,119.95,41134329
TICK19833,2023-02-25,123.04,115.32,139.96,169.41,49317839
TICK19834,2023-09-09,119.2,140.74,133.11,138.77,3698597
TICK19835,2024-12-03,110.2,170.01,120.68,104.31,15563971
TICK19836,2024-12-25,161.88,136.39,158.93,111.69,92538472
TICK19837,2024-11-12,170.4,133.19,172.79,181.58,36679779
TICK19838,2023-11-25,189.95,103.08,180.93,188.08,71953852
TICK19839,2023-02-28,133.17,189.41,183.61,166.68,79631626
TICK19840,2024-03-31,175.79,124.99,116.46,170.71,97316845
TICK19841,2024-01-19,121.74,146.18,184.0,183.41,84969600
TICK19842,2023-04-15,126.77,103.38,123.5,143.04,20552503
TICK19843,2023-01-22,150.01,164.67,128.22,162.02,16835144
TICK19844,2023-05-10,172.3,134.09,123.16,153.14,35542383
TICK19845,2023-10-08,147.19,169.07,150.27,120.19,90793117
TICK19846,2023-01-30,193.71,136.74,151.78,106.77,55885876
TICK19847,2023-02-01,195.99,116.76,147.69,150.66,49352335
TICK19848,2024-02-23,176.01,138.03,176.49,131.8,28748369
TICK19849,2023-03-04,169.43,152.92,140.35,154.72,43605516
TICK19850,2024-04-23,145.99,185.01,153.37,114.88,54741625
TICK19851,2024-03-17,111.52,160.95,104.98,164.58,23447430
TICK19852,2024-07-01,148.33,111.91,178.15,164.67,24364018
TICK19853,2024-04-13,171.4,128.27,110.23,173.77,49973721
TICK19854,2024-11-22,104.16,109.63,105.36,195.52,66310152
TICK19855,2023-11-07,152.17,153.0,114.71,196.4,34639465
TICK19856,2024-10-25,128.63,155.99,179.7,197.91,29984451
TICK19857,2024-08-27,115.44,142.23,106.73,130.73,16518224
TICK19858,2023-12-22,171.64,172.16,178.89,101.37,3912313
TICK19859,2023-08-12,192.16,181.79,102.13,165.28,21101350
TICK19860,2023-12-27,127.87,139.13,175.28,142.73,53142051
TICK19861,2023-04-19,149.44,195.56,176.32,174.4,23376474
TICK19862,2024-08-07,164.13,120.37,123.48,139.38,4042549
TICK19863,2023-12-19,179.58,177.79,185.07,180.2,36214241
TICK19864,2024-12-19,143.0,174.09,107.39,102.12,77200031
TICK19865,2023-07-30,110.89,115.83,183.61,191.01,88838100
TICK19866,2024-06-23,141.16,163.77,119.2,116.16,14158770
TICK19867,2023-08-15,187.74,123.23,143.9,178.32,25296825
TICK19868,2023-04-19,146.11,121.47,109.82,140.05,68073996
TICK19869,2023-04-21,108.97,197.02,106.8,154.7,15030160
TICK19870,2023-09-24,104.28,175.13,139.34,128.5,9665678
TICK19871,2023-09-19,178.96,146.18,197.81,174.21,64295800
TICK19872,2023-12-16,192.06,180.95,104.6,108.09,17869230
TICK19873,2023-01-18,100.42,174.12,129.16,151.61,64424849
TICK19874,2023-06-18,197.06,184.9,108.78,136.87,21869454
TICK19875,2023-12-11,143.07,114.72,106.82,195.97,81310640
TICK19876,2023-12-05,178.33,125.47,153.64,152.31,23206107
TICK19877,2024-01-13,100.92,138.19,140.96,114.66,13873582
TICK19878,2023-11-02,167.0,143.66,127.61,187.75,87538210
TICK19879,2023-04-23,140.19,124.48,196.24,199.3,70471736
TICK19880,2024-06-07,102.44,107.88,173.67,195.98,1950379
TICK19881,2023-10-29,134.76,153.92,177.73,146.45,48573804
TICK19882,2024-04-23,190.43,139.84,105.84,168.38,75900883
TICK19883,2024-02-20,112.08,102.09,165.6,129.54,48942656
TICK19884,2024-02-14,189.1,169.95,151.25,158.92,54361338
TICK19885,2024-01-08,143.28,163.4,191.46,197.94,66221967
TICK19886,2023-03-30,131.13,115.51,189.87,178.46,59281754
TICK19887,2023-02-03,198.58,163.45,164.51,184.99,34282705
TICK19888,2024-04-30,185.93,147.72,109.24,123.65,80044392
TICK19889,2023-08-15,163.37,173.54,178.06,114.19,69766576
TICK19890,2023-01-22,141.97,189.19,167.96,193.34,2155491
TICK19891,2023-02-14,183.12,149.64,135.98,113.44,48263698
TICK19892,2024-08-14,162.83,184.8,115.49,118.09,87139179
TICK19893,2023-07-01,132.72,149.91,119.54,136.39,4705921
TICK19894,2024-10-20,189.78,127.17,111.95,101.95,62547568
TICK19895,2024-05-14,124.62,172.63,177.29,177.68,11702286
TICK19896,2023-07-23,144.87,161.69,180.35,112.29,54703045
TICK19897,2023-11-24,100.69,126.46,156.46,162.67,75524551
TICK19898,2023-02-16,143.18,124.48,171.27,115.41,67492373
TICK19899,2023-11-10,121.46,132.62,111.67,165.19,13238834
TICK19900,2024-03-25,137.26,100.5,102.19,157.54,76847018
TICK19901,2023-03-12,149.95,139.32,127.0,129.23,65870043
TICK19902,2024-12-25,179.24,162.48,197.75,117.45,43176151
TICK19903,2024-11-01,139.58,150.65,174.74,158.75,16956848
TICK19904,2023-06-26,121.16,113.36,164.33,185.35,40970755
TICK19905,2023-04-27,115.53,151.62,155.7,130.13,99412721
TICK19906,2023-09-20,174.67,151.35,123.19,132.7,98812810
TICK19907,2024-12-20,124.75,178.59,149.91,106.46,91930678
TICK19908,2023-04-07,178.08,132.7,152.79,152.99,69246781
TICK19909,2023-05-24,142.96,107.68,125.44,191.39,64843095
TICK19910,2024-01-17,151.76,181.58,128.49,174.08,84294896
TICK19911,2023-11-01,107.94,177.22,186.21,150.72,49785722
TICK19912,2023-01-10,180.62,149.42,188.07,180.94,32927966
TICK19913,2024-12-05,154.62,173.18,159.92,192.67,64068418
TICK19914,2024-03-31,191.92,148.25,174.79,194.66,99488696
TICK19915,2024-01-11,175.43,162.48,109.73,195.75,49024642
TICK19916,2024-02-03,153.6,111.08,156.42,125.08,26624286
TICK19917,2023-10-07,135.8,197.79,162.09,182.22,60566343
TICK19918,2024-07-07,194.69,197.08,109.73,191.69,16789263
TICK19919,2023-09-30,154.22,180.66,131.22,193.35,98497586
TICK19920,2023-08-01,115.33,153.3,176.88,189.51,84116185
TICK19921,2024-12-10,114.82,102.96,188.08,116.46,50684707
TICK19922,2023-08-15,155.44,121.99,126.52,122.41,43812249
TICK19923,2023-10-23,111.83,136.39,152.46,103.54,79465922
TICK19924,2024-01-22,165.69,121.75,133.86,198.52,35889525
TICK19925,2024-12-13,137.36,189.7,168.15,103.6,53856186
TICK19926,2023-01-10,164.12,168.14,168.42,161.21,49962117
TICK19927,2023-10-05,137.18,133.62,172.32,157.73,29760220
TICK19928,2023-02-04,170.02,142.27,102.29,104.98,88736537
TICK19929,2024-05-20,150.43,185.31,113.09,150.58,66515620
TICK19930,2023-12-12,104.77,190.46,195.96,167.67,77466221
TICK19931,2024-07-31,197.42,182.21,144.02,155.68,13252919
TICK19932,2023-06-14,168.71,140.08,119.63,140.81,17559468
TICK19933,2023-03-28,109.18,104.21,124.01,105.12,26487126
TICK19934,2024-09-04,128.9,156.7,105.08,112.62,34952923
TICK19935,2023-09-28,169.88,151.58,153.01,139.22,22608597
TICK19936,2024-05-10,170.36,198.86,165.46,114.38,55575789
TICK19937,2024-07-27,174.37,136.91,104.35,198.45,85934900
TICK19938,2023-05-28,104.36,117.29,182.21,153.91,42937217
TICK19939,2024-03-29,124.43,100.37,136.41,141.68,40273917
TICK19940,2023-05-28,176.81,194.98,138.15,156.38,8350936
TICK19941,2023-04-12,105.08,121.84,187.42,163.28,36991628
TICK19942,2024-06-03,150.41,117.8,178.83,177.69,68211625
TICK19943,2023-04-23,158.41,164.61,101.44,178.07,32592817
TICK19944,2023-04-02,156.29,107.94,163.39,106.81,52756824
TICK19945,2023-05-22,118.87,158.36,148.59,142.98,41632976
TICK19946,2024-10-18,118.09,106.93,156.52,109.29,63207282
TICK19947,2024-06-30,166.34,141.57,156.57,178.47,43565512
TICK19948,2023-05-26,177.86,164.9,124.91,131.46,87740463
TICK19949,2024-10-15,161.19,196.3,127.92,124.74,22622795
TICK19950,2024-03-25,114.19,155.04,185.12,199.9,62451979
TICK19951,2024-03-25,148.85,151.98,193.75,162.39,80977070
TICK19952,2024-07-24,156.4,114.46,195.97,143.53,72291796
TICK19953,2024-08-30,145.45,163.77,137.23,191.19,81894466
TICK19954,2024-09-06,122.63,166.4,111.2,113.76,50543896
TICK19955,2024-03-09,199.97,142.24,125.92,185.56,87860705
TICK19956,2024-04-12,191.19,144.14,136.26,166.99,32734974
TICK19957,2023-03-31,180.95,111.16,147.15,140.66,65535445
TICK19958,2024-02-27,174.83,113.35,142.54,114.03,71899743
TICK19959,2024-12-25,117.83,172.76,199.07,193.86,73402866
TICK19960,2023-12-31,150.57,172.01,104.24,120.81,54683133
TICK19961,2024-07-05,143.96,196.87,153.37,182.23,24468995
TICK19962,2024-09-20,143.79,110.6,199.99,197.92,7310527
TICK19963,2024-12-15,192.07,163.44,178.17,125.73,53497113
TICK19964,2023-09-10,162.57,185.54,179.89,135.52,10279076
TICK19965,2023-11-08,135.74,132.82,138.06,142.68,69802043
TICK19966,2023-03-08,179.71,137.0,132.56,160.12,40939201
TICK19967,2023-02-21,171.8,161.45,198.6,147.08,90948572
TICK19968,2023-10-23,177.79,102.26,178.07,119.64,51259726
TICK19969,2023-02-05,148.0,158.91,189.64,150.25,13734991
TICK19970,2023-11-07,183.11,121.29,112.35,169.95,97926248
TICK19971,2023-03-28,181.51,164.64,108.78,152.56,37564191
TICK19972,2023-09-11,190.01,182.57,113.81,199.28,8019391
TICK19973,2024-07-31,179.26,108.02,184.23,167.98,97535165
TICK19974,2024-01-14,105.45,145.73,135.0,197.51,30030971
TICK19975,2024-06-26,154.07,135.97,198.04,171.83,89640387
TICK19976,2024-06-06,155.66,166.83,141.27,114.01,74468572
TICK19977,2024-11-21,193.54,142.63,177.74,185.55,16801383
TICK19978,2024-08-04,116.13,151.65,195.87,157.5,61705576
TICK19979,2023-12-31,194.28,158.19,189.37,118.02,40347367
TICK19980,2023-07-11,169.55,157.08,103.39,181.07,12111506
TICK19981,2024-07-07,134.7,146.32,106.93,117.03,27776298
TICK19982,2024-02-29,141.97,177.7,188.51,152.6,49616750
TICK19983,2023-02-17,196.17,159.07,166.0,168.48,64019080
TICK19984,2023-03-15,133.36,169.61,165.22,150.58,84747556
TICK19985,2024-09-12,163.26,125.5,100.37,119.7,23705250
TICK19986,2024-02-27,109.9,141.59,129.33,150.77,20958578
TICK19987,2023-02-04,192.48,170.34,117.57,121.24,31042581
TICK19988,2023-07-29,153.94,152.27,110.05,156.15,90293056
TICK19989,2024-11-12,112.78,171.64,169.57,183.42,20295702
TICK19990,2023-10-11,163.98,136.18,146.86,103.77,51373236
TICK19991,2024-08-08,162.35,166.9,103.8,163.65,40814618
TICK19992,2023-08-18,131.41,124.31,151.93,168.42,53559828
TICK19993,2024-05-25,180.43,101.12,171.94,145.89,8818891
TICK19994,2024-10-27,155.98,124.93,176.23,152.85,1261578
TICK19995,2024-07-16,187.56,159.85,116.31,185.91,25160885
TICK19996,2024-02-16,133.02,153.44,153.15,154.62,92582649
TICK19997,2023-03-22,148.41,159.79,165.98,106.21,10005606
TICK19998,2024-08-18,149.13,100.13,170.89,193.99,44173023
TICK19999,2024-02-16,159.69,181.03,102.89,138.91,82734769
TICK20000,2024-06-01,193.23,140.92,153.73,182.89,43666988
TICK20001,2023-07-05,121.03,183.93,165.81,173.42,79012134
TICK20002,2023-01-13,194.6,101.51,187.93,193.37,55714383
TICK20003,2024-03-27,148.08,170.74,134.08,104.37,58337139
TICK20004,2024-04-29,196.43,181.5,103.65,182.09,29250985
TICK20005,2023-01-15,193.2,170.55,164.52,121.6,22298441
TICK20006,2024-09-19,191.9,151.42,186.35,129.64,68573537
TICK20007,2024-01-14,167.71,152.23,106.5,153.33,68633714
TICK20008,2024-07-18,102.14,132.89,191.48,157.76,15757893
TICK20009,2023-09-05,123.49,197.28,169.47,123.5,63244623
TICK20010,2023-04-25,138.62,172.29,114.39,168.71,45346179
TICK20011,2024-10-01,121.8,199.1,167.68,135.18,90011257
TICK20012,2023-06-15,167.73,169.0,123.25,182.0,54695502
TICK20013,2024-02-07,135.95,193.89,154.05,119.39,37626908
TICK20014,2024-09-29,142.74,189.85,155.61,153.71,61178977
TICK20015,2023-05-17,179.2,135.55,153.65,178.49,29768973
TICK20016,2024-10-29,173.18,154.33,122.49,110.33,63601728
TICK20017,2023-12-12,188.13,149.1,119.5,137.57,35144068
TICK20018,2023-05-19,115.33,173.47,176.22,157.96,61753294
TICK20019,2023-12-26,113.85,130.17,165.33,145.24,38722083
TICK20020,2024-05-09,104.67,136.87,196.97,173.53,45359795
TICK20021,2024-03-19,143.47,138.65,143.72,121.64,86961962
TICK20022,2023-06-20,120.37,111.89,181.9,141.6,18410437
TICK20023,2023-04-09,169.07,123.77,133.34,101.9,1894985
TICK20024,2023-12-04,174.46,162.37,133.48,132.04,45067750
TICK20025,2023-11-11,190.5,107.43,166.28,192.98,62234173
TICK20026,2024-02-14,117.15,175.86,152.96,144.93,83078794
TICK20027,2024-11-11,117.66,167.88,130.43,179.14,48369898
TICK20028,2023-11-07,116.21,132.78,106.28,111.69,3675717
TICK20029,2024-06-29,180.75,140.24,102.27,186.65,45689068
TICK20030,2023-12-06,101.34,196.75,142.24,159.01,16534224
TICK20031,2023-07-15,187.72,142.73,197.67,189.27,68762867
TICK20032,2023-07-24,146.81,172.31,149.7,130.25,43117953
TICK20033,2024-09-30,113.76,159.61,198.72,193.42,82990359
TICK20034,2024-12-25,182.02,118.43,167.5,118.0,27053736
TICK20035,2024-08-08,145.5,130.95,103.77,187.01,93097950
TICK20036,2024-12-26,176.3,165.39,101.86,118.18,87160792
TICK20037,2023-07-07,183.05,130.31,186.99,149.28,97022071
TICK20038,2023-03-31,167.56,180.58,179.16,112.14,80507138
TICK20039,2023-02-20,183.93,167.16,140.08,154.59,67951257
TICK20040,2023-07-20,180.92,128.33,139.56,181.68,14878749
TICK20041,2024-05-22,163.82,199.15,115.24,100.18,44451076
TICK20042,2023-02-07,163.51,155.32,124.67,142.64,86109182
TICK20043,2024-06-29,196.4,105.28,196.24,128.41,53743496
TICK20044,2024-08-12,149.75,195.53,149.73,151.05,84766702
TICK20045,2024-01-12,133.2,126.56,163.37,124.53,77517390
TICK20046,2024-06-10,154.86,115.56,119.42,145.91,99454429
TICK20047,2024-03-28,148.17,183.56,125.3,191.4,1336370
TICK20048,2024-07-06,172.28,162.72,188.98,135.79,73683566
TICK20049,2024-05-07,111.86,164.23,131.72,129.0,68180637
TICK20050,2023-04-13,168.11,198.13,135.32,199.53,58079283
TICK20051,2024-09-18,125.59,152.46,182.08,146.97,76813937
TICK20052,2023-12-10,184.49,117.33,195.29,163.62,16339198
TICK20053,2023-10-03,137.23,139.22,123.9,186.69,71998824
TICK20054,2024-03-10,159.98,179.0,104.91,192.08,72119240
TICK20055,2024-07-08,151.96,129.52,199.42,192.57,81565702
TICK20056,2024-09-19,177.96,188.15,108.36,126.95,89346930
TICK20057,2024-05-07,114.25,138.18,130.76,125.53,25539722
TICK20058,2024-05-31,140.22,129.83,155.15,159.47,12265573
TICK20059,2023-10-16,167.39,136.66,199.82,141.2,6674071
TICK20060,2023-04-07,148.37,193.12,132.77,181.77,13607409
TICK20061,2023-05-26,187.2,120.76,118.16,162.58,4052449
TICK20062,2023-10-29,123.42,115.19,142.71,152.26,27426219
TICK20063,2024-01-23,186.94,195.47,152.66,148.69,54096846
TICK20064,2024-04-25,161.34,159.33,172.49,111.44,2794646
TICK20065,2024-12-18,158.36,194.21,168.9,183.67,76032173
TICK20066,2023-10-25,138.9,141.96,115.17,184.61,22639283
TICK20067,2023-06-27,181.56,150.13,163.0,196.13,27152370
TICK20068,2024-12-24,120.12,166.88,119.08,187.47,54425501
TICK20069,2024-04-22,179.3,129.52,148.15,114.93,87303251
TICK20070,2024-11-12,137.71,156.2,128.0,116.91,63975244
TICK20071,2023-06-13,178.52,188.34,154.39,152.29,62224581
TICK20072,2023-05-02,157.79,124.44,162.19,156.15,17646905
TICK20073,2024-03-14,123.04,144.38,197.52,118.5,35816843
TICK20074,2024-07-18,199.25,145.83,164.08,190.56,8892063
TICK20075,2023-03-30,104.99,135.45,188.32,112.27,49473270
TICK20076,2023-05-04,155.89,181.46,136.0,111.43,21937862
TICK20077,2023-08-29,196.65,182.24,120.12,167.66,83560141
TICK20078,2023-05-06,191.69,144.99,148.04,190.96,22466729
TICK20079,2024-06-25,133.62,193.11,186.29,100.83,89461786
TICK20080,2024-06-24,165.07,174.41,123.95,115.39,15682756
TICK20081,2023-12-04,153.44,142.95,189.89,130.13,7853929
TICK20082,2024-07-23,129.99,124.52,180.89,189.1,84350513
TICK20083,2023-10-20,154.38,182.26,186.06,122.8,83496164
TICK20084,2023-11-05,110.83,156.79,163.41,102.08,39466908
TICK20085,2024-02-05,188.11,157.33,184.4,117.45,76152088
TICK20086,2023-01-16,171.45,140.75,129.61,173.96,49799913
TICK20087,2023-11-17,192.64,196.01,166.25,157.21,47169558
TICK20088,2023-05-14,124.3,199.09,182.99,103.65,58117896
TICK20089,2024-08-02,180.34,156.65,110.08,143.76,5766785
TICK20090,2024-07-16,199.81,120.81,127.07,183.98,70465461
TICK20091,2024-01-26,144.96,137.55,101.55,172.89,24156232
TICK20092,2023-07-05,125.85,119.08,141.09,130.12,62280791
TICK20093,2023-08-03,198.1,167.28,144.87,130.47,51086459
TICK20094,2023-03-27,142.17,115.47,150.3,135.52,63183392
TICK20095,2024-10-19,113.67,160.57,133.63,106.98,8742525
TICK20096,2024-05-21,187.92,138.23,162.6,122.79,14156919
TICK20097,2024-03-07,113.79,194.27,162.06,143.04,69458751
TICK20098,2023-09-09,198.87,118.89,185.87,133.2,11113580
TICK20099,2023-09-18,119.44,198.86,198.01,171.66,10361586
TICK20100,2024-10-18,127.86,186.08,112.33,159.17,65590286
TICK20101,2023-03-26,115.67,191.93,198.33,182.32,86070927
TICK20102,2024-07-01,108.25,134.86,175.41,179.28,87900592
TICK20103,2023-06-21,128.92,194.87,184.54,108.85,64327552
TICK20104,2024-01-12,175.3,199.34,178.6,143.24,93737816
TICK20105,2024-02-11,110.3,171.61,131.84,157.42,71167712
TICK20106,2023-05-14,148.94,136.8,194.27,168.35,27582190
TICK20107,2023-04-12,186.52,132.77,142.6,105.85,65949459
TICK20108,2024-05-25,117.8,190.8,140.52,153.93,98944151
TICK20109,2023-10-11,140.11,184.04,160.49,164.09,60643807
TICK20110,2024-11-14,123.42,160.3,135.14,187.18,59397756
TICK20111,2023-11-03,188.07,194.34,180.45,145.54,33669833
TICK20112,2023-01-30,179.98,168.01,180.57,156.88,80743800
TICK20113,2024-06-29,158.92,139.41,127.84,172.55,80607995
TICK20114,2023-09-05,161.34,108.79,198.85,187.56,77323064
TICK20115,2023-12-27,114.88,167.1,122.52,161.37,19854960
TICK20116,2023-12-12,153.59,190.18,103.44,130.5,36548852
TICK20117,2024-01-29,180.38,118.78,194.21,139.8,89896871
TICK20118,2023-10-10,158.18,194.93,159.16,144.52,33712536
TICK20119,2023-03-02,174.17,190.01,136.41,129.52,77623171
TICK20120,2023-12-06,116.85,173.22,193.82,188.57,84195896
TICK20121,2023-02-05,196.02,192.91,133.14,162.75,64075869
TICK20122,2023-08-13,172.69,166.2,139.31,158.35,11418071
TICK20123,2023-12-24,115.55,195.6,175.02,122.89,53131174
TICK20124,2024-01-05,163.8,159.56,153.63,103.45,6148527
TICK20125,2024-10-20,133.26,109.17,142.79,188.08,10226270
TICK20126,2023-10-18,180.49,195.68,131.56,144.7,66995187
TICK20127,2023-02-10,199.05,159.72,126.52,147.06,27526249
TICK20128,2024-04-29,165.92,131.81,192.68,176.4,46949284
TICK20129,2024-10-28,186.23,172.64,182.68,127.54,44586013
TICK20130,2024-04-10,126.41,150.25,194.56,125.94,67811807
TICK20131,2024-10-10,154.81,125.05,101.09,150.54,22289015
TICK20132,2023-02-11,112.5,166.76,125.44,135.74,87692454
TICK20133,2023-06-30,116.78,117.59,104.07,117.09,95553887
TICK20134,2023-05-13,107.25,142.6,138.49,131.96,96086958
TICK20135,2024-06-22,162.67,171.48,162.87,177.5,32358356
TICK20136,2024-03-29,148.17,126.53,131.54,162.52,58541439
TICK20137,2024-07-10,155.1,122.9,122.91,135.54,75383578
TICK20138,2023-02-19,181.14,103.05,164.23,136.48,52000159
TICK20139,2024-03-24,165.12,101.11,180.96,122.49,37629494
TICK20140,2024-07-27,183.97,116.39,198.3,131.69,60868962
TICK20141,2023-06-02,116.4,166.65,157.82,198.73,87478637
TICK20142,2023-07-17,146.46,154.21,106.56,160.89,32168053
TICK20143,2024-09-14,109.0,170.88,167.85,115.77,32847319
TICK20144,2024-12-15,161.04,170.96,166.83,117.39,95298820
TICK20145,2024-05-16,176.46,121.32,126.72,107.16,71899665
TICK20146,2024-01-11,103.03,154.68,150.21,170.98,24942567
TICK20147,2024-08-28,176.51,178.09,152.31,188.43,9198489
TICK20148,2024-06-05,157.24,184.86,117.51,174.63,28619524
TICK20149,2023-08-24,178.97,183.99,190.8,114.63,54912871
TICK20150,2024-05-11,131.88,199.51,136.01,172.73,68812799
TICK20151,2023-03-21,153.77,137.93,151.74,102.74,56677324
TICK20152,2023-03-10,181.02,199.05,188.48,197.78,86805207
TICK20153,2023-02-16,195.17,196.14,181.04,110.75,39577348
TICK20154,2023-02-28,135.45,120.41,193.41,159.56,94727380
TICK20155,2023-02-03,174.23,163.49,178.02,198.74,48758869
TICK20156,2024-04-23,142.19,162.01,108.3,105.98,70312590
TICK20157,2024-12-07,156.96,190.6,190.44,135.56,80641597
TICK20158,2024-03-25,174.26,163.66,185.01,144.45,76862171
TICK20159,2023-10-03,134.01,137.82,150.35,107.5,40482587
TICK20160,2023-02-21,126.63,113.81,177.98,130.28,79416670
TICK20161,2024-10-31,159.87,198.93,146.46,132.43,38737797
TICK20162,2024-07-06,169.25,165.79,134.79,146.62,3566338
TICK20163,2023-08-07,128.99,144.79,102.35,179.17,37877540
TICK20164,2024-06-29,149.07,198.44,138.4,127.35,83753957
TICK20165,2023-07-19,170.01,161.69,137.37,151.68,68675296
TICK20166,2023-03-27,150.06,120.5,147.25,146.72,50941992
TICK20167,2024-10-06,145.21,196.21,122.81,132.3,1922292
TICK20168,2024-10-01,193.24,134.65,193.5,144.41,53039666
TICK20169,2023-05-25,182.94,195.32,163.36,151.22,27116512
TICK20170,2023-10-27,111.76,148.04,195.34,168.19,75106427
TICK20171,2023-10-27,105.77,115.98,192.19,192.17,68347429
TICK20172,2023-05-11,158.21,194.55,159.83,115.17,55902556
TICK20173,2023-10-17,130.12,109.06,120.52,176.88,33343465
TICK20174,2024-03-06,178.73,141.9,188.19,188.05,87184590
TICK20175,2024-11-04,101.46,106.13,114.46,176.71,25837873
TICK20176,2024-11-16,124.64,107.2,132.06,169.15,12363034
TICK20177,2024-08-26,195.68,163.6,185.83,115.48,28905982
TICK20178,2024-09-14,144.08,120.17,143.4,126.72,81784871
TICK20179,2024-10-07,193.93,103.4,109.61,193.56,55420176
TICK20180,2024-05-08,120.24,184.15,101.27,168.75,44099714
TICK20181,2024-11-15,102.34,144.23,155.6,133.42,38197744
TICK20182,2023-09-17,119.92,127.22,186.78,153.21,93601079
TICK20183,2024-04-27,153.8,142.17,193.79,191.25,87909489
TICK20184,2024-01-02,199.33,146.73,103.24,152.93,32437570
TICK20185,2023-03-29,131.4,143.53,187.3,136.18,33070502
TICK20186,2024-04-29,105.1,139.98,172.11,174.53,95775503
TICK20187,2023-01-14,157.88,131.42,147.95,155.46,36913890
TICK20188,2024-11-12,180.15,173.01,173.73,179.47,58693625
TICK20189,2023-02-17,174.47,179.91,144.19,165.07,17434986
TICK20190,2024-01-17,151.03,145.65,165.24,117.17,96990358
TICK20191,2023-03-02,162.4,142.21,194.25,107.83,34359104
TICK20192,2023-03-28,194.78,105.31,140.92,145.15,46344578
TICK20193,2024-06-22,109.86,133.16,131.84,108.14,57875268
TICK20194,2023-06-04,116.29,158.79,108.17,124.03,35035306
TICK20195,2024-07-28,149.44,148.3,122.17,178.29,36872229
TICK20196,2023-05-16,173.23,148.43,174.65,109.4,2624316
TICK20197,2023-07-04,168.09,190.01,123.68,164.81,54999082
TICK20198,2023-04-04,145.18,142.18,105.75,190.99,1648557
TICK20199,2023-01-25,139.43,120.68,150.15,145.1,13476895
TICK20200,2024-10-13,140.33,191.96,141.59,175.45,75533346
TICK20201,2023-06-01,128.04,177.83,177.14,133.89,40304707
TICK20202,2023-12-11,167.04,188.6,131.07,145.7,65219595
TICK20203,2024-09-14,179.68,142.89,189.93,177.8,53426003
TICK20204,2024-09-28,140.39,119.73,145.77,139.92,60537280
TICK20205,2023-10-20,147.45,146.99,157.61,198.35,10533249
TICK20206,2023-01-23,163.06,175.23,142.13,106.0,77157669
TICK20207,2024-08-07,154.19,196.83,130.43,199.73,28641148
TICK20208,2024-08-12,156.41,120.82,192.0,119.19,52374119
TICK20209,2024-12-09,175.13,132.98,151.39,189.39,28510022
TICK20210,2023-07-16,151.65,165.69,169.66,109.47,30402037
TICK20211,2024-08-28,137.81,119.04,152.03,106.38,51449094
TICK20212,2023-01-12,112.07,175.73,140.49,151.96,73779116
TICK20213,2023-09-15,193.77,177.27,159.63,130.65,1643554
TICK20214,2024-04-07,153.07,144.33,188.36,167.09,10498810
TICK20215,2024-04-14,154.69,166.32,115.52,129.55,80713203
TICK20216,2023-04-12,134.44,189.59,177.82,107.26,31773211
TICK20217,2024-06-12,122.69,162.74,127.33,118.37,17000085
TICK20218,2024-04-05,126.42,141.34,159.94,188.92,3675317
TICK20219,2024-03-18,132.67,110.69,194.77,132.48,90589768
TICK20220,2023-01-08,187.21,140.11,184.64,149.05,91959539
TICK20221,2023-03-19,100.35,123.85,122.23,154.54,11485532
TICK20222,2023-01-23,188.73,175.29,143.69,113.02,85214997
TICK20223,2024-11-12,170.21,162.8,124.74,135.66,76323246
TICK20224,2023-03-14,193.47,107.28,114.76,126.39,82427850
TICK20225,2023-12-27,109.69,191.36,123.14,199.64,62665572
TICK20226,2024-11-23,115.16,192.87,105.1,163.57,73784873
TICK20227,2023-09-29,132.03,105.41,122.8,134.7,42682395
TICK20228,2024-08-12,105.53,125.0,143.18,136.4,60802247
TICK20229,2023-10-10,121.55,142.25,183.89,142.75,48090229
TICK20230,2023-06-14,129.52,175.7,154.38,126.93,31182115
TICK20231,2023-11-23,154.78,105.99,129.4,196.44,10012581
TICK20232,2023-05-26,153.68,148.67,117.93,137.46,39208852
TICK20233,2023-07-14,173.76,192.72,125.22,189.38,32568433
TICK20234,2023-10-03,110.59,133.93,100.19,175.14,64888740
TICK20235,2024-09-11,142.49,146.07,126.07,106.34,38328742
TICK20236,2024-11-16,179.81,193.19,117.4,153.79,80374888
TICK20237,2023-11-25,174.11,151.5,149.69,133.15,8026627
TICK20238,2024-12-20,189.76,172.74,152.63,111.19,86810809
