CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
270,Company_270,Manufacturing,Asia,2019,4426.9,8.4,3809.7,2.8,54.2,51.2,51.3,60.0,1117680.1,1490240.1,18628001.2
935,Company_935,Consumer Goods,Oceania,2022,1379.4,11.5,3164.5,9.3,67.6,83.2,91.6,28.0,170439.3,213049.1,852196.3
703,Company_703,Retail,Oceania,2015,604.4,9.1,1235.8,,59.4,49.2,85.2,43.8,51710.5,25855.3,103421.0
775,Company_775,Manufacturing,Europe,2017,229.8,12.2,414.0,13.8,53.7,34.5,65.9,60.6,66087.1,88116.2,1101452.0
799,Company_799,Consumer Goods,Oceania,2021,3988.1,3.1,2242.3,6.6,73.7,58.9,88.0,74.3,628048.3,785060.4,3140241.6
725,Company_725,Finance,Oceania,2023,8471.8,18.3,27147.1,-5.9,87.0,97.9,99.0,64.2,87209.2,43604.6,218023.1
141,Company_141,Energy,Africa,2018,4654.0,-7.4,15453.6,6.1,17.8,42.4,6.7,4.3,4202481.0,1260744.3,42024809.9
872,Company_872,Consumer Goods,Latin America,2015,1504.3,12.7,4665.2,,42.0,80.6,19.3,26.2,191187.7,238984.7,955938.7
618,Company_618,Utilities,Latin America,2020,811.0,17.6,1478.1,-12.5,44.2,45.3,43.1,44.2,572774.5,357984.1,5727744.8
267,Company_267,Retail,North America,2021,1856.7,10.3,3568.3,-0.2,51.8,23.8,44.2,87.4,191844.1,95922.1,383688.3
229,Company_229,Finance,Africa,2024,2968.3,10.5,3358.5,2.6,36.9,52.7,20.2,37.7,49338.5,24669.3,123346.3
798,Company_798,Transportation,Oceania,2015,138.9,13.9,183.6,,54.9,25.0,65.4,74.3,85376.5,14229.4,284588.3
785,Company_785,Retail,Asia,2015,560.7,3.9,478.0,,42.1,12.6,35.0,78.5,62320.2,31160.1,124640.4
55,Company_55,Finance,Latin America,2024,600.6,12.2,995.7,-8.4,77.5,100.0,77.0,55.6,6006.4,3003.2,15015.9
269,Company_269,Healthcare,Latin America,2023,446.7,2.6,117.9,1.4,45.6,84.2,28.8,23.7,27280.6,27280.6,54561.2
972,Company_972,Finance,Africa,2016,1606.1,21.1,4572.7,1.6,54.6,95.6,65.3,2.8,17047.9,8523.9,42619.6
36,Company_36,Healthcare,Europe,2023,2744.7,28.2,16966.6,14.8,76.5,42.3,100.0,87.3,248141.7,248141.7,496283.5
916,Company_916,Manufacturing,Oceania,2024,1365.4,10.4,2973.0,0.5,71.9,32.4,96.9,86.4,398675.9,531567.9,6644599.1
239,Company_239,Manufacturing,Latin America,2016,536.4,7.0,568.2,22.5,49.3,12.9,55.2,79.8,178545.0,238060.0,2975749.7
469,Company_469,Retail,Middle East,2023,1890.9,0.4,93.3,3.4,50.2,32.6,61.8,56.1,183723.7,91861.8,367447.4
436,Company_436,Finance,Latin America,2019,2224.4,18.0,3363.3,14.8,61.8,94.1,51.9,39.2,24069.2,12034.6,60173.0
565,Company_565,Utilities,Europe,2025,1772.0,3.2,838.9,4.4,48.6,42.2,55.0,48.5,1281930.3,801206.4,12819303.1
505,Company_505,Transportation,North America,2020,280.6,19.6,1075.4,-5.1,66.2,28.8,81.9,87.9,168103.5,28017.3,560345.1
941,Company_941,Consumer Goods,Oceania,2023,6608.5,10.2,11394.1,13.2,45.9,27.5,60.0,50.3,1331794.8,1664743.5,6658974.0
641,Company_641,Manufacturing,Latin America,2022,957.5,15.0,2499.1,9.4,52.0,40.4,53.1,62.5,263516.3,351355.1,4391939.0
321,Company_321,Energy,Africa,2015,1914.9,9.6,2175.4,,51.4,54.9,69.5,29.8,1562235.1,468670.5,15622351.0
697,Company_697,Healthcare,North America,2024,2200.7,5.8,1690.3,10.7,61.4,61.4,63.8,59.0,169458.8,169458.8,338917.7
511,Company_511,Healthcare,Europe,2016,2155.4,2.5,1313.0,6.8,77.1,71.3,93.4,66.6,151133.5,151133.5,302267.0
587,Company_587,Healthcare,North America,2022,3451.2,20.0,15946.6,6.5,63.9,80.6,23.5,87.5,219334.0,219334.0,438668.1
275,Company_275,Healthcare,Middle East,2024,5570.6,24.6,28547.1,7.8,48.5,89.4,15.5,40.6,319762.1,319762.1,639524.3
640,Company_640,Finance,Africa,2024,22027.0,14.0,33959.0,5.6,59.2,87.7,73.7,16.1,258202.6,129101.3,645506.5
321,Company_321,Energy,Africa,2022,3228.8,10.3,2773.8,9.6,58.3,68.2,75.8,30.9,2333336.2,700000.8,23333361.6
948,Company_948,Retail,Africa,2024,1411.9,2.2,780.6,18.2,29.7,57.1,30.0,2.0,113005.7,56502.8,226011.3
37,Company_37,Energy,Oceania,2020,7942.1,14.9,17657.4,1.6,73.3,50.8,75.1,94.0,6708157.5,2012447.3,67081575.0
602,Company_602,Technology,North America,2019,6811.8,13.4,30347.8,3.3,66.0,54.7,74.4,68.9,278192.7,166915.6,556385.3
149,Company_149,Technology,Africa,2018,8621.8,14.0,36030.0,18.4,51.6,85.4,41.9,27.6,259628.8,155777.3,519257.6
626,Company_626,Healthcare,Europe,2025,10774.6,6.7,16096.9,11.0,76.8,52.6,86.9,90.8,896184.9,896184.9,1792369.8
655,Company_655,Finance,Middle East,2016,2209.4,23.0,10011.2,12.7,44.7,90.1,21.3,22.5,25145.3,12572.7,62863.3
532,Company_532,Retail,North America,2023,443.8,11.0,949.2,-1.9,91.6,95.4,85.3,94.2,23615.9,11807.9,47231.7
635,Company_635,Transportation,Latin America,2025,870.1,3.1,246.8,-2.3,47.1,72.4,28.7,40.3,361944.1,60324.0,1206480.4
404,Company_404,Healthcare,Middle East,2024,3403.4,3.1,2544.7,22.1,55.5,69.8,51.5,45.2,242233.7,242233.7,484467.3
464,Company_464,Energy,Europe,2016,12507.1,25.2,41675.2,11.6,70.0,59.0,71.8,79.3,9846414.4,2953924.3,98464144.5
784,Company_784,Manufacturing,Africa,2023,699.5,11.9,1801.9,12.4,27.6,24.5,21.2,37.0,215762.0,287682.6,3596032.9
274,Company_274,Transportation,Asia,2015,704.8,5.8,352.2,,35.9,16.3,28.5,62.9,459214.5,76535.7,1530714.9
782,Company_782,Finance,Middle East,2020,7906.2,10.6,14015.5,-1.4,56.6,99.4,34.3,36.2,79772.6,39886.3,199431.4
856,Company_856,Healthcare,Europe,2024,3314.6,24.5,8969.6,15.5,75.2,87.2,86.2,52.2,195320.3,195320.3,390640.6
459,Company_459,Transportation,Middle East,2023,1181.5,-5.3,1296.5,7.8,50.4,30.1,38.1,82.8,701312.5,116885.4,2337708.4
972,Company_972,Finance,Africa,2017,1642.4,18.2,5281.5,2.3,53.7,98.8,61.9,0.4,16694.2,8347.1,41735.6
188,Company_188,Consumer Goods,Oceania,2025,6856.4,4.6,3816.6,15.3,51.5,71.3,59.6,23.5,961175.8,1201469.8,4805879.1
884,Company_884,Consumer Goods,North America,2025,4360.4,9.2,7920.2,5.7,73.1,62.4,82.9,74.0,665341.3,831676.6,3326706.4
146,Company_146,Consumer Goods,Africa,2019,1052.5,19.6,5150.9,6.0,48.3,36.7,35.7,72.5,198457.4,248071.8,992287.1
364,Company_364,Utilities,North America,2023,723.3,14.8,996.1,3.3,63.2,7.8,86.0,95.8,662933.9,414333.7,6629339.2
126,Company_126,Manufacturing,Oceania,2025,4331.6,5.1,4147.4,13.3,47.0,25.6,61.3,54.3,1326961.2,1769281.6,22116020.1
765,Company_765,Transportation,Asia,2019,863.4,3.2,550.6,10.4,40.1,6.3,58.7,55.1,598632.9,99772.2,1995443.0
721,Company_721,Manufacturing,Asia,2020,623.6,10.8,1366.1,1.2,57.8,67.4,60.6,45.3,136268.2,181691.0,2271137.4
128,Company_128,Utilities,Africa,2023,748.9,2.1,211.2,-1.8,34.9,47.8,43.9,12.8,518401.0,324000.6,5184010.0
74,Company_74,Energy,Europe,2021,2381.8,-16.3,4128.6,14.1,69.6,20.6,88.1,100.0,2514377.9,754313.4,25143778.8
185,Company_185,Transportation,Latin America,2020,465.6,3.6,172.9,4.0,16.5,7.2,17.2,25.0,321096.6,53516.1,1070322.0
983,Company_983,Retail,Oceania,2024,564.0,6.7,932.7,-1.2,68.1,74.6,48.7,80.9,38206.5,19103.2,76413.0
571,Company_571,Retail,Middle East,2015,3910.1,0.4,327.1,,37.0,90.5,11.6,8.9,221622.5,110811.2,443245.0
991,Company_991,Transportation,Middle East,2019,643.2,9.9,1110.5,23.8,45.9,41.4,39.8,56.4,351357.0,58559.5,1171189.9
789,Company_789,Utilities,Asia,2019,1084.7,10.5,981.7,8.0,45.1,56.3,41.3,37.6,699036.8,436898.0,6990367.7
155,Company_155,Finance,Latin America,2023,6986.7,6.3,4286.1,1.8,66.6,70.5,98.0,31.2,98729.3,49364.7,246823.3
877,Company_877,Retail,North America,2023,1897.2,-0.8,8578.6,6.0,46.1,53.7,59.4,25.2,156413.1,78206.5,312826.2
757,Company_757,Transportation,North America,2015,651.8,1.1,78.4,,49.5,12.1,51.3,85.2,436048.9,72674.8,1453496.3
714,Company_714,Transportation,Latin America,2022,219.1,9.3,354.7,7.9,51.8,47.0,67.9,40.4,114516.6,19086.1,381722.1
486,Company_486,Healthcare,Middle East,2019,1391.1,23.2,6839.3,7.8,76.7,87.8,80.2,62.1,81474.6,81474.6,162949.2
998,Company_998,Healthcare,Oceania,2022,1561.9,27.3,9491.6,-5.1,64.5,100.0,24.3,69.3,78097.0,78097.0,156193.9
619,Company_619,Healthcare,Oceania,2025,977.3,9.2,981.2,-0.5,61.3,72.2,59.7,52.2,67899.9,67899.9,135799.8
356,Company_356,Consumer Goods,Europe,2024,1409.7,16.1,5387.8,-2.2,68.2,78.7,57.1,68.7,183060.0,228825.1,915300.2
171,Company_171,Utilities,Oceania,2025,899.6,14.1,1359.2,4.1,55.0,36.0,63.9,65.1,682366.1,426478.8,6823661.4
653,Company_653,Energy,North America,2019,82.2,6.3,100.5,-11.1,60.2,27.9,92.2,60.5,82571.8,24771.5,825718.0
666,Company_666,Finance,Middle East,2017,6891.9,9.8,10256.8,10.1,37.6,71.9,37.1,3.8,96022.3,48011.2,240055.8
867,Company_867,Retail,Oceania,2020,455.7,10.1,859.4,7.3,49.0,46.1,41.2,59.7,39972.3,19986.1,79944.5
618,Company_618,Utilities,Latin America,2023,877.1,19.0,2203.1,-9.1,43.6,40.7,42.8,47.3,642043.7,401277.3,6420437.5
208,Company_208,Manufacturing,Middle East,2025,22083.6,1.2,2659.8,7.1,36.3,59.9,37.2,11.7,5171746.0,6895661.3,86195766.1
517,Company_517,Finance,Latin America,2019,3134.0,20.5,8569.6,-3.2,49.4,97.9,39.1,11.1,32252.3,16126.1,80630.7
747,Company_747,Manufacturing,Oceania,2018,1509.3,15.5,2795.2,-1.1,45.6,10.6,72.6,53.5,509610.2,679480.2,8493502.9
895,Company_895,Finance,Oceania,2023,8279.2,17.6,23666.7,-6.7,60.4,99.2,20.4,61.5,83713.9,41857.0,209284.8
626,Company_626,Healthcare,Europe,2018,4479.7,9.3,9082.8,2.1,70.2,50.1,78.2,82.4,380516.3,380516.3,761032.5
929,Company_929,Manufacturing,North America,2024,1169.5,6.9,919.9,12.0,67.7,46.3,84.3,72.5,307267.7,409690.3,5121128.5
536,Company_536,Transportation,Middle East,2024,402.1,23.4,1749.6,6.3,18.4,25.3,16.1,13.7,246777.2,41129.5,822590.8
96,Company_96,Manufacturing,Middle East,2016,1302.2,1.6,332.7,20.9,73.1,82.4,50.7,86.1,243428.2,324570.9,4057136.3
681,Company_681,Consumer Goods,North America,2020,2368.6,19.8,7837.7,-1.1,46.8,15.0,65.3,60.0,518803.9,648504.8,2594019.3
399,Company_399,Energy,North America,2018,9558.2,14.5,22666.2,18.7,60.8,47.9,65.0,69.6,8263681.9,2479104.6,82636819.1
595,Company_595,Consumer Goods,Oceania,2016,2449.9,14.4,6508.5,6.7,77.3,57.3,88.7,85.9,391542.2,489427.7,1957710.8
143,Company_143,Consumer Goods,Oceania,2021,1331.9,16.4,4004.7,6.1,68.7,87.7,55.7,62.7,156074.0,195092.5,780369.9
43,Company_43,Transportation,Europe,2015,444.2,3.9,141.2,,43.8,27.5,83.4,20.5,268455.9,44742.6,894853.0
68,Company_68,Manufacturing,Middle East,2021,4263.0,18.2,10081.1,-5.5,57.2,45.5,82.0,44.0,1127044.7,1502726.2,18784077.7
21,Company_21,Energy,Asia,2017,1932.6,15.4,4568.5,0.1,31.8,25.5,37.2,32.7,1973532.2,592059.7,19735322.1
577,Company_577,Manufacturing,Oceania,2024,471.4,2.9,199.1,7.8,77.7,57.8,93.2,82.1,112518.9,150025.2,1875314.9
453,Company_453,Energy,Middle East,2018,3113.6,-1.3,5870.2,15.5,25.3,19.2,33.2,23.4,3318535.5,995560.7,33185355.4
226,Company_226,Healthcare,Middle East,2025,2743.9,29.6,13161.7,-2.7,29.6,69.3,3.5,16.1,196114.1,196114.1,392228.1
57,Company_57,Utilities,Middle East,2024,1084.2,-1.6,1650.9,-3.5,34.9,45.4,27.1,32.2,765395.2,478372.0,7653952.4
676,Company_676,Transportation,Middle East,2015,1096.3,-7.7,665.0,,28.4,22.7,43.8,18.8,684937.4,114156.2,2283124.6
739,Company_739,Utilities,Asia,2025,1066.0,6.4,678.8,-8.0,50.1,33.8,40.8,75.6,821552.7,513470.5,8215527.3
198,Company_198,Manufacturing,North America,2025,370.0,16.0,1245.0,-0.2,53.3,38.6,41.8,79.4,103178.6,137571.5,1719643.8
338,Company_338,Energy,Africa,2016,12039.6,4.9,9654.9,0.8,30.5,50.1,27.2,14.1,10222409.8,3066722.9,102224097.6
443,Company_443,Consumer Goods,Oceania,2021,1283.2,18.9,2730.5,3.7,51.6,25.1,76.0,53.6,262821.7,328527.1,1314108.5
686,Company_686,Transportation,Middle East,2022,450.7,-3.2,419.4,14.2,29.3,26.7,44.6,16.7,274073.3,45678.9,913577.8
819,Company_819,Finance,Asia,2015,1274.7,21.5,4544.6,,62.4,80.6,35.9,70.7,16204.4,8102.2,40510.9
690,Company_690,Finance,Europe,2020,3219.4,13.9,8681.2,-1.1,87.0,94.4,89.0,77.6,34736.1,17368.0,86840.2
865,Company_865,Consumer Goods,Asia,2019,1452.7,-0.8,2996.7,4.0,46.6,25.6,65.4,48.8,296512.2,370640.2,1482560.9
33,Company_33,Finance,North America,2016,1007.0,10.6,1083.6,6.0,62.0,73.4,56.9,55.7,13823.9,6912.0,34559.8
372,Company_372,Energy,Latin America,2018,5248.4,24.0,15163.6,31.6,55.9,52.6,39.2,75.7,4364836.5,1309450.9,43648364.8
42,Company_42,Energy,North America,2020,1213.0,-5.9,4799.3,-7.1,47.2,28.9,27.0,85.6,1209822.6,362946.8,12098225.6
302,Company_302,Energy,Latin America,2019,2423.2,8.0,2316.5,-5.7,12.9,18.9,18.2,1.4,2586477.5,775943.3,25864775.3
772,Company_772,Transportation,Asia,2017,772.1,2.0,296.0,0.4,36.6,28.8,17.3,63.7,462475.5,77079.3,1541585.1
22,Company_22,Manufacturing,Latin America,2023,921.1,11.8,2070.6,14.3,59.2,81.5,44.0,52.0,173937.9,231917.2,2898964.6
287,Company_287,Transportation,Africa,2017,577.1,-5.3,1815.3,-15.3,42.0,61.0,44.1,20.8,267542.7,44590.4,891809.0
655,Company_655,Finance,Middle East,2022,3698.8,21.3,13300.0,12.9,47.8,97.7,26.1,19.7,38187.4,19093.7,95468.4
411,Company_411,Healthcare,Africa,2023,7509.2,16.8,22540.1,18.2,60.9,76.9,49.6,56.4,497097.1,497097.1,994194.2
718,Company_718,Healthcare,Middle East,2023,1629.6,24.6,8227.6,3.4,46.2,66.4,52.6,19.5,119831.6,119831.6,239663.3
236,Company_236,Retail,Asia,2025,2071.9,4.5,1179.4,17.4,74.6,70.8,52.9,100.0,145941.9,72971.0,291883.8
679,Company_679,Retail,Latin America,2021,938.8,4.0,644.5,14.0,40.3,29.8,30.5,60.6,93056.6,46528.3,186113.1
93,Company_93,Retail,Latin America,2021,593.9,7.6,755.5,-5.6,62.1,96.4,53.5,36.4,31193.9,15596.9,62387.7
618,Company_618,Utilities,Latin America,2019,926.7,18.3,2499.1,-2.1,44.3,47.6,41.5,44.0,642867.0,401791.9,6428670.5
683,Company_683,Manufacturing,Asia,2025,1616.0,1.3,438.5,14.4,33.4,39.8,40.8,19.6,446673.9,595565.2,7444564.7
161,Company_161,Technology,Europe,2015,3950.3,8.6,7664.0,,75.5,97.6,71.2,57.6,102071.2,61242.7,204142.4
513,Company_513,Healthcare,Europe,2023,2364.4,24.3,6897.4,15.3,57.7,42.6,67.0,63.5,213285.3,213285.3,426570.6
880,Company_880,Retail,Latin America,2022,6196.1,4.6,2876.3,15.3,50.4,36.0,36.9,78.2,587423.4,293711.7,1174846.8
946,Company_946,Healthcare,Oceania,2020,2357.4,9.4,4026.5,4.0,72.0,68.4,68.4,79.1,170041.2,170041.2,340082.4
101,Company_101,Energy,Oceania,2018,4879.8,-1.8,17836.5,-13.9,64.7,47.1,93.5,53.5,4246553.4,1273966.0,42465534.0
823,Company_823,Retail,Europe,2018,1733.8,6.1,1531.0,3.9,68.7,57.5,79.8,68.8,138289.0,69144.5,276578.0
369,Company_369,Utilities,Europe,2016,748.0,7.4,684.7,-4.0,59.3,5.6,80.6,91.6,694700.7,434187.9,6947006.5
255,Company_255,Consumer Goods,Oceania,2023,3019.9,3.5,1675.3,-0.9,65.8,59.0,100.0,38.3,475157.8,593947.3,2375789.2
351,Company_351,Utilities,Europe,2022,415.1,9.2,416.9,-9.5,61.3,34.5,67.7,81.8,318349.3,198968.3,3183493.0
754,Company_754,Transportation,Asia,2023,1860.7,8.3,2024.4,15.8,55.0,51.8,57.6,55.7,934910.4,155818.4,3116368.2
918,Company_918,Utilities,Asia,2022,1514.8,7.2,1340.1,11.3,57.6,70.8,50.3,51.5,853623.2,533514.5,8536232.0
925,Company_925,Utilities,Africa,2019,741.9,13.6,926.3,-5.3,37.0,50.2,47.4,13.4,503566.9,314729.3,5035668.7
943,Company_943,Transportation,Oceania,2023,1126.5,18.3,3520.6,6.1,51.9,19.9,60.4,75.3,717028.1,119504.7,2390093.8
535,Company_535,Energy,Asia,2015,25114.8,3.0,11810.6,,39.4,37.9,12.7,67.5,23466785.3,7040035.6,234667853.3
440,Company_440,Retail,Oceania,2019,724.5,0.7,103.9,-4.7,48.3,63.7,42.2,39.1,54620.7,27310.4,109241.5
808,Company_808,Technology,North America,2018,5176.3,21.9,34078.7,2.8,66.9,84.8,60.2,55.6,156973.8,94184.3,313947.7
993,Company_993,Healthcare,Latin America,2016,3837.7,12.6,12026.0,1.7,64.1,52.6,69.9,69.9,319256.9,319256.9,638513.9
464,Company_464,Energy,Europe,2022,28506.9,10.7,53031.6,19.9,70.3,56.4,76.4,78.3,22958338.8,6887501.6,229583388.2
95,Company_95,Retail,North America,2015,877.3,10.9,1130.9,,68.9,59.3,49.2,98.0,68843.5,34421.8,137687.0
984,Company_984,Utilities,Latin America,2018,437.2,7.5,410.1,-7.8,42.9,44.4,47.0,37.2,311125.5,194453.4,3111255.1
386,Company_386,Utilities,Asia,2017,1973.7,8.6,2449.1,7.5,55.5,62.0,64.7,39.9,1209209.1,755755.7,12092090.5
315,Company_315,Utilities,Asia,2019,944.6,18.5,1943.1,-5.8,59.9,64.8,82.4,32.5,563876.2,352422.6,5638762.0
969,Company_969,Technology,Africa,2019,5530.9,23.2,42788.4,13.3,42.0,95.4,15.7,14.7,147135.2,88281.1,294270.5
83,Company_83,Healthcare,Oceania,2019,3249.0,5.1,2729.2,8.6,61.8,56.6,74.0,54.7,261167.9,261167.9,522335.7
995,Company_995,Healthcare,Latin America,2017,2119.0,16.3,4865.2,3.3,54.3,87.8,32.4,42.7,124054.4,124054.4,248108.8
690,Company_690,Finance,Europe,2016,2929.4,14.3,3562.9,6.8,86.4,92.2,88.7,78.4,32508.4,16254.2,81270.9
630,Company_630,Consumer Goods,Africa,2017,744.6,8.5,1191.4,6.9,61.8,80.8,42.6,62.0,94450.7,118063.3,472253.3
841,Company_841,Energy,Africa,2016,2131.9,12.5,3991.8,-10.1,23.5,22.2,32.8,15.4,2227226.0,668167.8,22272260.2
814,Company_814,Consumer Goods,Latin America,2024,1553.3,14.6,5472.4,12.4,66.1,52.1,100.0,46.2,259590.8,324488.5,1297954.1
785,Company_785,Retail,Asia,2025,728.5,5.0,809.9,5.5,50.6,29.5,36.3,86.0,72398.1,36199.1,144796.3
208,Company_208,Manufacturing,Middle East,2024,20621.7,6.4,27564.1,8.5,35.1,61.4,33.8,10.2,4765972.7,6354630.3,79432878.3
933,Company_933,Consumer Goods,Latin America,2017,2186.5,15.7,7820.3,4.3,50.3,81.0,42.6,27.2,276811.5,346014.4,1384057.6
398,Company_398,Finance,Latin America,2015,705.2,16.0,1985.0,,67.0,99.3,90.6,11.0,7118.1,3559.0,17795.1
992,Company_992,Consumer Goods,North America,2018,1415.1,8.0,2424.6,-7.9,51.9,38.2,61.1,56.4,263878.8,329848.4,1319393.8
674,Company_674,Finance,Africa,2024,1231.9,18.7,4148.0,2.5,56.9,78.8,44.8,47.0,15969.9,7985.0,39924.8
543,Company_543,Energy,North America,2025,93522.7,20.9,309026.1,23.5,50.5,17.2,59.4,75.0,100959805.2,30287941.6,1009598052.1
231,Company_231,Technology,Europe,2019,4335.4,13.7,17184.9,-1.9,68.1,71.4,100.0,32.8,151751.4,91050.8,303502.8
312,Company_312,Consumer Goods,Europe,2018,444.3,5.9,322.0,-2.9,50.8,6.1,53.5,92.7,102809.3,128511.6,514046.4
468,Company_468,Utilities,Asia,2016,1052.1,8.0,1106.8,7.1,49.5,24.6,37.1,86.7,864825.1,540515.7,8648250.9
591,Company_591,Manufacturing,Oceania,2024,1951.0,-1.1,8809.9,14.8,65.3,88.3,61.3,46.4,340581.7,454108.9,5676360.9
890,Company_890,Utilities,Middle East,2020,209.3,9.1,247.4,-13.4,41.0,54.9,61.3,6.9,136599.7,85374.8,1365997.1
325,Company_325,Finance,Europe,2025,2420.6,-1.7,1449.9,6.0,65.7,100.0,38.0,59.0,24206.3,12103.1,60515.7
807,Company_807,Transportation,Asia,2023,1090.9,8.7,1204.7,5.6,61.9,22.6,83.7,79.6,682111.3,113685.2,2273704.4
173,Company_173,Transportation,Europe,2024,1013.1,1.6,230.1,2.4,58.9,26.9,54.5,95.2,614804.6,102467.4,2049348.8
690,Company_690,Finance,Europe,2018,3053.2,17.9,9725.5,-0.9,86.6,93.5,89.0,77.3,33298.5,16649.2,83246.2
297,Company_297,Retail,Africa,2024,692.3,10.1,718.2,8.0,51.8,43.2,68.9,43.5,62136.6,31068.3,124273.1
143,Company_143,Consumer Goods,Oceania,2022,1475.1,17.0,3902.3,10.8,70.5,87.5,59.4,64.7,173295.1,216618.9,866475.7
444,Company_444,Finance,Europe,2019,4793.7,6.9,5281.1,2.7,91.0,95.5,84.6,92.8,50960.1,25480.1,127400.3
32,Company_32,Utilities,North America,2021,469.8,5.9,324.7,4.2,54.4,11.1,73.5,78.8,421876.3,263672.7,4218763.5
113,Company_113,Manufacturing,Latin America,2025,6715.5,8.2,10210.2,11.8,28.0,25.6,37.6,20.7,2055990.7,2741321.0,34266511.9
39,Company_39,Transportation,Latin America,2017,1078.3,-3.1,4921.7,10.3,45.1,20.9,63.6,50.8,681565.8,113594.3,2271885.9
759,Company_759,Energy,Oceania,2020,77534.2,3.8,33458.2,26.8,59.3,25.9,68.1,83.9,79006503.9,23701951.2,790065038.6
574,Company_574,Transportation,Latin America,2022,1528.3,4.0,892.5,-18.1,34.0,24.0,53.1,25.0,946456.8,157742.8,3154856.2
857,Company_857,Retail,Europe,2017,1792.1,3.1,1094.4,-2.1,66.3,32.7,91.7,74.6,174088.8,87044.4,348177.7
734,Company_734,Consumer Goods,Oceania,2015,866.6,8.1,1731.4,,58.5,26.8,75.6,73.0,175419.0,219273.8,877095.1
701,Company_701,Transportation,Europe,2017,237.7,-3.5,1165.5,-4.6,63.5,18.1,87.8,84.6,153116.0,25519.3,510386.6
874,Company_874,Manufacturing,Europe,2018,1104.0,8.6,1520.0,1.5,49.3,25.3,56.8,65.8,338865.8,451821.0,5647763.1
94,Company_94,Utilities,North America,2023,314.5,6.8,181.2,-12.5,56.4,46.6,56.2,66.3,219814.7,137384.2,2198146.8
433,Company_433,Retail,Middle East,2022,7662.9,9.9,18447.1,12.8,40.7,41.5,49.3,31.3,696776.6,348388.3,1393553.1
270,Company_270,Manufacturing,Asia,2024,7156.5,7.6,4485.4,11.8,56.4,59.1,49.8,60.3,1687752.1,2250336.2,28129202.0
536,Company_536,Transportation,Middle East,2016,612.5,17.2,1296.9,-13.7,15.8,29.1,11.1,7.3,366209.6,61034.9,1220698.7
336,Company_336,Retail,North America,2019,2670.7,9.6,6260.3,7.2,59.7,55.8,53.5,69.9,216238.1,108119.0,432476.1
276,Company_276,Transportation,North America,2016,948.0,2.4,366.4,27.1,44.8,4.8,91.7,37.9,663557.5,110592.9,2211858.2
70,Company_70,Retail,Africa,2019,1441.4,1.5,285.1,12.3,44.3,48.9,34.1,49.8,123670.2,61835.1,247340.3
717,Company_717,Energy,North America,2023,19346.6,42.7,101461.0,15.6,65.5,34.0,76.9,85.6,18605880.9,5581764.3,186058808.8
365,Company_365,Retail,North America,2015,1663.8,4.6,847.3,,63.3,77.7,54.0,58.2,109174.0,54587.0,218348.1
887,Company_887,Utilities,Oceania,2021,3802.0,10.4,4713.6,12.7,59.2,53.1,89.4,35.1,2518330.2,1573956.3,25183301.6
112,Company_112,Retail,Europe,2016,379.7,0.5,27.0,6.4,47.4,19.2,29.2,93.9,40467.2,20233.6,80934.3
459,Company_459,Transportation,Middle East,2021,933.3,-6.6,3900.6,-0.2,50.5,31.9,38.3,81.3,546991.5,91165.3,1823305.0
195,Company_195,Transportation,Middle East,2015,1053.9,13.7,2510.2,,22.8,17.3,10.5,40.5,682072.6,113678.8,2273575.3
221,Company_221,Healthcare,Middle East,2018,3765.4,15.6,11549.7,17.6,40.7,93.1,22.1,6.9,206346.5,206346.5,412693.0
244,Company_244,Energy,Europe,2018,13578.4,2.4,3015.9,-0.8,61.1,38.9,79.9,64.4,12598693.9,3779608.2,125986938.9
783,Company_783,Manufacturing,Middle East,2024,4860.5,9.8,4377.7,20.2,41.1,17.7,69.0,36.7,1569547.3,2092729.7,26159121.0
481,Company_481,Transportation,Middle East,2016,501.8,0.1,10.0,5.2,20.0,21.1,17.4,21.7,316914.0,52819.0,1056380.1
910,Company_910,Finance,Oceania,2019,2081.1,19.8,4186.7,-2.9,73.4,98.4,79.1,42.7,21263.9,10632.0,53159.8
144,Company_144,Utilities,Oceania,2017,1779.5,10.7,2618.0,6.5,51.3,15.6,87.8,50.6,1553186.2,970741.4,15531861.7
47,Company_47,Consumer Goods,Africa,2018,207.7,3.9,180.8,3.6,56.1,65.9,73.1,29.4,30675.1,38343.9,153375.7
781,Company_781,Technology,Asia,2023,8059.5,27.4,52910.5,-3.0,62.7,100.0,35.3,52.9,201486.6,120892.0,402973.2
344,Company_344,Technology,Africa,2018,3790.3,22.0,23742.8,5.6,47.3,75.6,55.7,10.5,127118.4,76271.0,254236.7
210,Company_210,Retail,Oceania,2020,1135.1,0.3,91.4,-0.2,91.8,85.7,95.3,94.4,68110.4,34055.2,136220.9
382,Company_382,Energy,Asia,2015,4654.2,-2.2,17367.6,,61.1,75.1,50.2,58.0,3137334.3,941200.3,31373343.0
302,Company_302,Energy,Latin America,2023,2116.9,14.0,5296.2,-0.8,14.2,27.1,13.1,2.4,2138809.0,641642.7,21388089.7
962,Company_962,Finance,Middle East,2020,2387.2,14.1,5280.5,1.5,51.1,85.5,31.0,36.9,28718.3,14359.1,71795.7
