tweet_id,user_id,created_at,text
TW4239,U4239,2023-09-23,Sample tweet #Analytics
TW4240,U4240,2023-07-16,Sample tweet #SQL
TW4241,U4241,2023-06-06,Sample tweet #AgriTech
TW4242,U4242,2023-06-20,Sample tweet #SQL
TW4243,U4243,2023-07-20,Sample tweet #Analytics
TW4244,U4244,2023-05-08,Sample tweet #SQL
TW4245,U4245,2023-12-24,Sample tweet #SQL
TW4246,U4246,2023-06-18,Sample tweet #SQL
TW4247,U4247,2023-06-20,Sample tweet #Analytics
TW4248,U4248,2023-08-21,Sample tweet #Analytics
TW4249,U4249,2023-04-17,Sample tweet #DataSci
TW4250,U4250,2023-10-10,Sample tweet #SQL
TW4251,U4251,2023-01-16,Sample tweet #AgriTech
TW4252,U4252,2024-01-01,Sample tweet #AgriTech
TW4253,U4253,2023-12-02,Sample tweet #AgriTech
TW4254,U4254,2023-11-12,Sample tweet #Analytics
TW4255,U4255,2023-08-08,Sample tweet #DataSci
TW4256,U4256,2023-01-12,Sample tweet #Analytics
TW4257,U4257,2023-02-04,Sample tweet #DataSci
TW4258,U4258,2023-06-03,Sample tweet #SQL
TW4259,U4259,2023-11-29,Sample tweet #DataSci
TW4260,U4260,2023-07-15,Sample tweet #DataSci
TW4261,U4261,2023-05-06,Sample tweet #DataSci
TW4262,U4262,2023-03-30,Sample tweet #AgriTech
TW4263,U4263,2023-04-27,Sample tweet #SQL
TW4264,U4264,2023-07-07,Sample tweet #Analytics
TW4265,U4265,2023-03-29,Sample tweet #Analytics
TW4266,U4266,2023-01-20,Sample tweet #DataSci
TW4267,U4267,2023-05-09,Sample tweet #AgriTech
TW4268,U4268,2023-04-10,Sample tweet #Analytics
TW4269,U4269,2023-01-08,Sample tweet #DataSci
TW4270,U4270,2023-10-21,Sample tweet #SQL
TW4271,U4271,2023-07-20,Sample tweet #DataSci
TW4272,U4272,2023-02-12,Sample tweet #SQL
TW4273,U4273,2023-05-20,Sample tweet #DataSci
TW4274,U4274,2023-07-11,Sample tweet #AgriTech
TW4275,U4275,2023-05-05,Sample tweet #AgriTech
TW4276,U4276,2023-10-05,Sample tweet #Analytics
TW4277,U4277,2023-04-21,Sample tweet #Analytics
TW4278,U4278,2023-07-17,Sample tweet #Analytics
TW4279,U4279,2023-01-14,Sample tweet #SQL
TW4280,U4280,2023-12-29,Sample tweet #DataSci
TW4281,U4281,2023-08-28,Sample tweet #DataSci
TW4282,U4282,2023-05-07,Sample tweet #AgriTech
TW4283,U4283,2023-09-16,Sample tweet #AgriTech
TW4284,U4284,2023-09-23,Sample tweet #SQL
TW4285,U4285,2023-07-31,Sample tweet #SQL
TW4286,U4286,2023-05-29,Sample tweet #AgriTech
TW4287,U4287,2023-03-15,Sample tweet #SQL
TW4288,U4288,2023-04-30,Sample tweet #SQL
TW4289,U4289,2023-07-04,Sample tweet #Analytics
TW4290,U4290,2023-08-30,Sample tweet #SQL
TW4291,U4291,2023-12-19,Sample tweet #AgriTech
TW4292,U4292,2023-04-19,Sample tweet #DataSci
TW4293,U4293,2023-08-26,Sample tweet #SQL
TW4294,U4294,2023-12-31,Sample tweet #SQL
TW4295,U4295,2023-01-21,Sample tweet #SQL
TW4296,U4296,2023-06-14,Sample tweet #DataSci
TW4297,U4297,2023-01-20,Sample tweet #AgriTech
TW4298,U4298,2023-01-11,Sample tweet #SQL
TW4299,U4299,2023-08-06,Sample tweet #DataSci
TW4300,U4300,2023-02-24,Sample tweet #Analytics
TW4301,U4301,2023-02-08,Sample tweet #DataSci
TW4302,U4302,2023-02-04,Sample tweet #SQL
TW4303,U4303,2023-11-23,Sample tweet #Analytics
TW4304,U4304,2023-08-04,Sample tweet #AgriTech
TW4305,U4305,2023-10-10,Sample tweet #Analytics
TW4306,U4306,2023-03-29,Sample tweet #DataSci
TW4307,U4307,2023-01-15,Sample tweet #SQL
TW4308,U4308,2023-02-23,Sample tweet #SQL
TW4309,U4309,2023-04-16,Sample tweet #SQL
TW4310,U4310,2023-01-26,Sample tweet #SQL
TW4311,U4311,2023-10-06,Sample tweet #DataSci
TW4312,U4312,2023-04-14,Sample tweet #AgriTech
TW4313,U4313,2023-08-27,Sample tweet #DataSci
TW4314,U4314,2023-04-12,Sample tweet #Analytics
TW4315,U4315,2023-04-07,Sample tweet #SQL
TW4316,U4316,2023-05-15,Sample tweet #SQL
TW4317,U4317,2023-12-22,Sample tweet #Analytics
TW4318,U4318,2023-11-27,Sample tweet #AgriTech
TW4319,U4319,2023-05-03,Sample tweet #DataSci
TW4320,U4320,2023-08-07,Sample tweet #SQL
TW4321,U4321,2023-12-12,Sample tweet #SQL
TW4322,U4322,2023-10-01,Sample tweet #SQL
TW4323,U4323,2023-10-07,Sample tweet #AgriTech
TW4324,U4324,2023-04-07,Sample tweet #Analytics
TW4325,U4325,2023-01-31,Sample tweet #DataSci
TW4326,U4326,2023-01-12,Sample tweet #AgriTech
TW4327,U4327,2023-04-25,Sample tweet #AgriTech
TW4328,U4328,2023-01-20,Sample tweet #Analytics
TW4329,U4329,2023-09-17,Sample tweet #Analytics
TW4330,U4330,2023-08-10,Sample tweet #AgriTech
TW4331,U4331,2023-08-13,Sample tweet #Analytics
TW4332,U4332,2023-08-28,Sample tweet #DataSci
TW4333,U4333,2023-04-02,Sample tweet #SQL
TW4334,U4334,2023-12-24,Sample tweet #DataSci
TW4335,U4335,2023-08-21,Sample tweet #SQL
TW4336,U4336,2023-06-14,Sample tweet #DataSci
TW4337,U4337,2023-08-01,Sample tweet #Analytics
TW4338,U4338,2023-05-10,Sample tweet #AgriTech
TW4339,U4339,2023-01-14,Sample tweet #AgriTech
TW4340,U4340,2023-01-20,Sample tweet #SQL
TW4341,U4341,2023-02-14,Sample tweet #SQL
TW4342,U4342,2023-08-02,Sample tweet #SQL
TW4343,U4343,2023-07-14,Sample tweet #SQL
TW4344,U4344,2023-07-26,Sample tweet #Analytics
TW4345,U4345,2023-07-15,Sample tweet #SQL
TW4346,U4346,2023-03-29,Sample tweet #AgriTech
TW4347,U4347,2023-03-15,Sample tweet #Analytics
TW4348,U4348,2023-05-02,Sample tweet #SQL
TW4349,U4349,2023-09-20,Sample tweet #Analytics
TW4350,U4350,2023-12-25,Sample tweet #SQL
TW4351,U4351,2023-04-18,Sample tweet #DataSci
TW4352,U4352,2023-07-26,Sample tweet #Analytics
TW4353,U4353,2023-05-02,Sample tweet #SQL
TW4354,U4354,2023-09-29,Sample tweet #DataSci
TW4355,U4355,2023-11-12,Sample tweet #DataSci
TW4356,U4356,2023-12-22,Sample tweet #AgriTech
TW4357,U4357,2023-02-16,Sample tweet #AgriTech
TW4358,U4358,2023-07-19,Sample tweet #DataSci
TW4359,U4359,2023-02-17,Sample tweet #AgriTech
TW4360,U4360,2023-12-10,Sample tweet #Analytics
TW4361,U4361,2023-09-27,Sample tweet #SQL
TW4362,U4362,2023-04-16,Sample tweet #DataSci
TW4363,U4363,2023-08-07,Sample tweet #Analytics
TW4364,U4364,2023-12-08,Sample tweet #AgriTech
TW4365,U4365,2023-10-30,Sample tweet #AgriTech
TW4366,U4366,2023-02-01,Sample tweet #DataSci
TW4367,U4367,2023-09-04,Sample tweet #Analytics
TW4368,U4368,2023-03-08,Sample tweet #SQL
TW4369,U4369,2023-11-07,Sample tweet #SQL
TW4370,U4370,2023-11-04,Sample tweet #Analytics
TW4371,U4371,2023-07-26,Sample tweet #SQL
TW4372,U4372,2023-04-23,Sample tweet #Analytics
TW4373,U4373,2023-02-08,Sample tweet #AgriTech
TW4374,U4374,2023-03-10,Sample tweet #Analytics
TW4375,U4375,2023-01-28,Sample tweet #SQL
TW4376,U4376,2023-12-18,Sample tweet #DataSci
TW4377,U4377,2023-06-13,Sample tweet #DataSci
TW4378,U4378,2023-10-13,Sample tweet #SQL
TW4379,U4379,2023-12-08,Sample tweet #Analytics
TW4380,U4380,2023-03-17,Sample tweet #SQL
TW4381,U4381,2023-05-16,Sample tweet #AgriTech
TW4382,U4382,2023-11-07,Sample tweet #DataSci
TW4383,U4383,2023-05-19,Sample tweet #AgriTech
TW4384,U4384,2023-04-12,Sample tweet #DataSci
TW4385,U4385,2023-08-11,Sample tweet #DataSci
TW4386,U4386,2023-10-29,Sample tweet #AgriTech
TW4387,U4387,2023-01-13,Sample tweet #AgriTech
TW4388,U4388,2023-06-01,Sample tweet #SQL
TW4389,U4389,2023-07-29,Sample tweet #AgriTech
TW4390,U4390,2023-10-15,Sample tweet #Analytics
TW4391,U4391,2023-02-20,Sample tweet #AgriTech
TW4392,U4392,2023-07-17,Sample tweet #AgriTech
TW4393,U4393,2023-12-03,Sample tweet #SQL
TW4394,U4394,2023-02-12,Sample tweet #AgriTech
TW4395,U4395,2023-01-25,Sample tweet #SQL
TW4396,U4396,2023-01-27,Sample tweet #Analytics
TW4397,U4397,2023-03-07,Sample tweet #DataSci
TW4398,U4398,2023-05-11,Sample tweet #DataSci
TW4399,U4399,2023-04-09,Sample tweet #SQL
TW4400,U4400,2023-12-08,Sample tweet #SQL
TW4401,U4401,2023-10-29,Sample tweet #AgriTech
TW4402,U4402,2023-10-19,Sample tweet #SQL
TW4403,U4403,2023-01-17,Sample tweet #DataSci
TW4404,U4404,2023-10-11,Sample tweet #AgriTech
TW4405,U4405,2023-09-28,Sample tweet #SQL
TW4406,U4406,2023-11-12,Sample tweet #DataSci
TW4407,U4407,2023-04-20,Sample tweet #SQL
TW4408,U4408,2023-05-04,Sample tweet #Analytics
TW4409,U4409,2023-11-24,Sample tweet #Analytics
TW4410,U4410,2023-03-24,Sample tweet #DataSci
TW4411,U4411,2023-10-27,Sample tweet #Analytics
TW4412,U4412,2023-05-23,Sample tweet #SQL
TW4413,U4413,2023-08-20,Sample tweet #AgriTech
TW4414,U4414,2023-11-13,Sample tweet #AgriTech
TW4415,U4415,2023-03-10,Sample tweet #SQL
TW4416,U4416,2023-03-20,Sample tweet #DataSci
TW4417,U4417,2023-01-05,Sample tweet #Analytics
TW4418,U4418,2023-12-26,Sample tweet #DataSci
TW4419,U4419,2023-09-16,Sample tweet #Analytics
TW4420,U4420,2023-03-22,Sample tweet #SQL
TW4421,U4421,2023-05-10,Sample tweet #AgriTech
TW4422,U4422,2023-07-17,Sample tweet #AgriTech
TW4423,U4423,2023-05-03,Sample tweet #DataSci
TW4424,U4424,2023-01-19,Sample tweet #AgriTech
TW4425,U4425,2023-06-11,Sample tweet #SQL
TW4426,U4426,2023-03-02,Sample tweet #SQL
TW4427,U4427,2023-01-31,Sample tweet #Analytics
TW4428,U4428,2023-10-26,Sample tweet #AgriTech
TW4429,U4429,2023-03-22,Sample tweet #AgriTech
TW4430,U4430,2023-11-15,Sample tweet #Analytics
TW4431,U4431,2023-06-09,Sample tweet #Analytics
TW4432,U4432,2023-01-05,Sample tweet #Analytics
TW4433,U4433,2023-09-13,Sample tweet #SQL
TW4434,U4434,2023-04-13,Sample tweet #DataSci
TW4435,U4435,2023-04-07,Sample tweet #SQL
TW4436,U4436,2023-12-24,Sample tweet #AgriTech
TW4437,U4437,2023-11-24,Sample tweet #AgriTech
TW4438,U4438,2023-11-19,Sample tweet #DataSci
TW4439,U4439,2023-02-23,Sample tweet #DataSci
TW4440,U4440,2023-06-06,Sample tweet #AgriTech
TW4441,U4441,2023-04-03,Sample tweet #DataSci
TW4442,U4442,2023-03-03,Sample tweet #Analytics
TW4443,U4443,2023-08-30,Sample tweet #DataSci
TW4444,U4444,2023-12-01,Sample tweet #SQL
TW4445,U4445,2023-03-30,Sample tweet #DataSci
TW4446,U4446,2023-07-01,Sample tweet #AgriTech
TW4447,U4447,2023-04-30,Sample tweet #Analytics
TW4448,U4448,2023-01-09,Sample tweet #SQL
TW4449,U4449,2023-01-02,Sample tweet #Analytics
TW4450,U4450,2023-03-10,Sample tweet #DataSci
TW4451,U4451,2023-01-10,Sample tweet #AgriTech
TW4452,U4452,2023-07-03,Sample tweet #DataSci
TW4453,U4453,2023-08-14,Sample tweet #Analytics
TW4454,U4454,2023-04-20,Sample tweet #DataSci
TW4455,U4455,2023-07-28,Sample tweet #AgriTech
TW4456,U4456,2023-09-29,Sample tweet #DataSci
TW4457,U4457,2023-04-22,Sample tweet #DataSci
TW4458,U4458,2023-04-19,Sample tweet #AgriTech
TW4459,U4459,2023-03-03,Sample tweet #AgriTech
TW4460,U4460,2023-01-05,Sample tweet #DataSci
TW4461,U4461,2023-02-24,Sample tweet #AgriTech
TW4462,U4462,2023-09-14,Sample tweet #AgriTech
TW4463,U4463,2023-06-07,Sample tweet #Analytics
TW4464,U4464,2023-07-03,Sample tweet #Analytics
TW4465,U4465,2023-12-17,Sample tweet #Analytics
TW4466,U4466,2023-09-27,Sample tweet #AgriTech
TW4467,U4467,2023-09-01,Sample tweet #Analytics
TW4468,U4468,2023-10-04,Sample tweet #AgriTech
TW4469,U4469,2023-06-11,Sample tweet #SQL
TW4470,U4470,2023-12-14,Sample tweet #AgriTech
TW4471,U4471,2023-11-24,Sample tweet #AgriTech
TW4472,U4472,2023-05-06,Sample tweet #DataSci
TW4473,U4473,2023-05-01,Sample tweet #AgriTech
TW4474,U4474,2023-08-14,Sample tweet #SQL
TW4475,U4475,2023-10-06,Sample tweet #Analytics
TW4476,U4476,2023-04-06,Sample tweet #AgriTech
TW4477,U4477,2023-03-23,Sample tweet #AgriTech
TW4478,U4478,2023-12-13,Sample tweet #AgriTech
TW4479,U4479,2023-04-27,Sample tweet #AgriTech
TW4480,U4480,2023-11-22,Sample tweet #DataSci
TW4481,U4481,2023-02-08,Sample tweet #AgriTech
TW4482,U4482,2023-02-12,Sample tweet #Analytics
TW4483,U4483,2023-12-30,Sample tweet #Analytics
TW4484,U4484,2023-05-22,Sample tweet #Analytics
TW4485,U4485,2023-05-18,Sample tweet #SQL
TW4486,U4486,2023-08-12,Sample tweet #SQL
TW4487,U4487,2023-08-11,Sample tweet #SQL
TW4488,U4488,2023-02-19,Sample tweet #DataSci
TW4489,U4489,2023-08-17,Sample tweet #AgriTech
TW4490,U4490,2023-03-22,Sample tweet #DataSci
TW4491,U4491,2023-04-09,Sample tweet #Analytics
TW4492,U4492,2023-04-06,Sample tweet #SQL
TW4493,U4493,2023-12-25,Sample tweet #AgriTech
TW4494,U4494,2023-02-07,Sample tweet #AgriTech
TW4495,U4495,2023-10-25,Sample tweet #DataSci
TW4496,U4496,2023-10-20,Sample tweet #SQL
TW4497,U4497,2023-07-06,Sample tweet #AgriTech
TW4498,U4498,2023-12-10,Sample tweet #DataSci
TW4499,U4499,2023-10-04,Sample tweet #AgriTech
TW4500,U4500,2023-02-03,Sample tweet #AgriTech
TW4501,U4501,2023-07-18,Sample tweet #SQL
TW4502,U4502,2023-04-20,Sample tweet #DataSci
TW4503,U4503,2023-07-31,Sample tweet #AgriTech
TW4504,U4504,2023-10-10,Sample tweet #Analytics
TW4505,U4505,2023-10-18,Sample tweet #AgriTech
TW4506,U4506,2023-06-26,Sample tweet #DataSci
TW4507,U4507,2023-03-21,Sample tweet #SQL
TW4508,U4508,2023-05-23,Sample tweet #SQL
TW4509,U4509,2023-04-02,Sample tweet #SQL
TW4510,U4510,2023-09-22,Sample tweet #Analytics
TW4511,U4511,2023-04-17,Sample tweet #DataSci
TW4512,U4512,2023-06-06,Sample tweet #Analytics
TW4513,U4513,2023-01-13,Sample tweet #SQL
TW4514,U4514,2023-06-20,Sample tweet #SQL
TW4515,U4515,2023-09-11,Sample tweet #SQL
TW4516,U4516,2023-03-28,Sample tweet #AgriTech
TW4517,U4517,2023-10-23,Sample tweet #AgriTech
TW4518,U4518,2023-03-03,Sample tweet #Analytics
TW4519,U4519,2023-09-29,Sample tweet #SQL
TW4520,U4520,2023-08-15,Sample tweet #DataSci
TW4521,U4521,2023-10-29,Sample tweet #SQL
TW4522,U4522,2023-04-19,Sample tweet #Analytics
TW4523,U4523,2023-06-21,Sample tweet #SQL
TW4524,U4524,2023-09-21,Sample tweet #SQL
TW4525,U4525,2023-03-19,Sample tweet #DataSci
TW4526,U4526,2023-03-09,Sample tweet #Analytics
TW4527,U4527,2023-02-09,Sample tweet #SQL
TW4528,U4528,2023-10-06,Sample tweet #AgriTech
TW4529,U4529,2023-08-07,Sample tweet #Analytics
TW4530,U4530,2023-01-10,Sample tweet #SQL
TW4531,U4531,2023-09-20,Sample tweet #AgriTech
TW4532,U4532,2023-08-02,Sample tweet #AgriTech
TW4533,U4533,2023-08-13,Sample tweet #Analytics
TW4534,U4534,2023-08-09,Sample tweet #Analytics
TW4535,U4535,2023-02-01,Sample tweet #AgriTech
TW4536,U4536,2023-05-26,Sample tweet #Analytics
TW4537,U4537,2023-08-24,Sample tweet #Analytics
TW4538,U4538,2023-07-08,Sample tweet #AgriTech
TW4539,U4539,2023-05-14,Sample tweet #SQL
TW4540,U4540,2023-12-11,Sample tweet #SQL
TW4541,U4541,2023-01-12,Sample tweet #Analytics
TW4542,U4542,2023-05-13,Sample tweet #Analytics
TW4543,U4543,2023-09-05,Sample tweet #Analytics
TW4544,U4544,2023-10-08,Sample tweet #SQL
TW4545,U4545,2023-09-15,Sample tweet #AgriTech
TW4546,U4546,2023-12-17,Sample tweet #DataSci
TW4547,U4547,2023-09-13,Sample tweet #DataSci
TW4548,U4548,2023-05-06,Sample tweet #AgriTech
TW4549,U4549,2023-10-26,Sample tweet #Analytics
TW4550,U4550,2023-04-20,Sample tweet #AgriTech
TW4551,U4551,2023-10-28,Sample tweet #AgriTech
TW4552,U4552,2023-03-22,Sample tweet #DataSci
TW4553,U4553,2023-09-04,Sample tweet #SQL
TW4554,U4554,2023-02-14,Sample tweet #Analytics
TW4555,U4555,2023-10-20,Sample tweet #SQL
TW4556,U4556,2023-08-16,Sample tweet #Analytics
TW4557,U4557,2023-05-29,Sample tweet #Analytics
TW4558,U4558,2023-10-26,Sample tweet #Analytics
TW4559,U4559,2023-01-15,Sample tweet #Analytics
TW4560,U4560,2023-06-11,Sample tweet #SQL
TW4561,U4561,2023-05-21,Sample tweet #SQL
TW4562,U4562,2023-12-20,Sample tweet #SQL
TW4563,U4563,2023-01-27,Sample tweet #SQL
TW4564,U4564,2023-07-24,Sample tweet #Analytics
TW4565,U4565,2023-11-21,Sample tweet #Analytics
TW4566,U4566,2023-02-22,Sample tweet #SQL
TW4567,U4567,2023-07-03,Sample tweet #Analytics
TW4568,U4568,2023-02-28,Sample tweet #AgriTech
TW4569,U4569,2023-02-03,Sample tweet #DataSci
TW4570,U4570,2023-02-06,Sample tweet #Analytics
TW4571,U4571,2023-08-19,Sample tweet #DataSci
TW4572,U4572,2023-03-08,Sample tweet #SQL
TW4573,U4573,2023-05-09,Sample tweet #SQL
TW4574,U4574,2023-03-06,Sample tweet #AgriTech
TW4575,U4575,2023-03-24,Sample tweet #AgriTech
TW4576,U4576,2023-12-31,Sample tweet #DataSci
TW4577,U4577,2023-12-31,Sample tweet #Analytics
TW4578,U4578,2023-11-25,Sample tweet #SQL
TW4579,U4579,2023-10-06,Sample tweet #SQL
TW4580,U4580,2023-02-27,Sample tweet #SQL
TW4581,U4581,2023-04-27,Sample tweet #DataSci
TW4582,U4582,2023-10-13,Sample tweet #SQL
TW4583,U4583,2023-03-09,Sample tweet #AgriTech
TW4584,U4584,2023-12-09,Sample tweet #Analytics
TW4585,U4585,2023-06-28,Sample tweet #AgriTech
TW4586,U4586,2023-10-22,Sample tweet #SQL
TW4587,U4587,2023-07-20,Sample tweet #DataSci
TW4588,U4588,2023-05-31,Sample tweet #AgriTech
TW4589,U4589,2023-12-29,Sample tweet #AgriTech
TW4590,U4590,2023-05-07,Sample tweet #AgriTech
TW4591,U4591,2023-12-01,Sample tweet #SQL
TW4592,U4592,2023-05-09,Sample tweet #SQL
TW4593,U4593,2023-04-10,Sample tweet #AgriTech
TW4594,U4594,2023-03-13,Sample tweet #AgriTech
TW4595,U4595,2023-10-30,Sample tweet #DataSci
TW4596,U4596,2023-09-22,Sample tweet #DataSci
TW4597,U4597,2023-03-23,Sample tweet #Analytics
TW4598,U4598,2023-02-09,Sample tweet #SQL
TW4599,U4599,2023-12-09,Sample tweet #SQL
TW4600,U4600,2023-09-15,Sample tweet #SQL
TW4601,U4601,2023-11-22,Sample tweet #SQL
TW4602,U4602,2023-04-05,Sample tweet #DataSci
TW4603,U4603,2023-05-30,Sample tweet #DataSci
TW4604,U4604,2023-09-05,Sample tweet #Analytics
TW4605,U4605,2023-06-28,Sample tweet #AgriTech
TW4606,U4606,2023-06-28,Sample tweet #SQL
TW4607,U4607,2023-04-02,Sample tweet #DataSci
TW4608,U4608,2023-08-05,Sample tweet #Analytics
TW4609,U4609,2023-05-25,Sample tweet #SQL
TW4610,U4610,2023-06-18,Sample tweet #AgriTech
TW4611,U4611,2023-05-18,Sample tweet #SQL
TW4612,U4612,2023-09-21,Sample tweet #AgriTech
TW4613,U4613,2023-09-23,Sample tweet #DataSci
TW4614,U4614,2023-03-14,Sample tweet #Analytics
TW4615,U4615,2023-01-12,Sample tweet #SQL
TW4616,U4616,2023-06-23,Sample tweet #Analytics
TW4617,U4617,2023-05-27,Sample tweet #Analytics
TW4618,U4618,2023-12-07,Sample tweet #AgriTech
TW4619,U4619,2023-10-05,Sample tweet #SQL
TW4620,U4620,2023-12-06,Sample tweet #Analytics
TW4621,U4621,2023-10-01,Sample tweet #DataSci
TW4622,U4622,2023-06-14,Sample tweet #AgriTech
TW4623,U4623,2023-12-18,Sample tweet #DataSci
TW4624,U4624,2023-03-12,Sample tweet #AgriTech
TW4625,U4625,2023-07-15,Sample tweet #Analytics
TW4626,U4626,2023-06-19,Sample tweet #Analytics
TW4627,U4627,2023-11-01,Sample tweet #Analytics
TW4628,U4628,2023-05-04,Sample tweet #SQL
TW4629,U4629,2023-02-16,Sample tweet #DataSci
TW4630,U4630,2023-11-29,Sample tweet #Analytics
TW4631,U4631,2023-07-20,Sample tweet #DataSci
TW4632,U4632,2023-05-21,Sample tweet #DataSci
TW4633,U4633,2023-11-22,Sample tweet #DataSci
TW4634,U4634,2023-11-08,Sample tweet #Analytics
TW4635,U4635,2023-05-28,Sample tweet #AgriTech
TW4636,U4636,2023-11-22,Sample tweet #SQL
TW4637,U4637,2023-11-11,Sample tweet #AgriTech
TW4638,U4638,2023-08-22,Sample tweet #Analytics
TW4639,U4639,2023-06-30,Sample tweet #Analytics
TW4640,U4640,2023-09-30,Sample tweet #AgriTech
TW4641,U4641,2023-06-06,Sample tweet #AgriTech
TW4642,U4642,2023-05-04,Sample tweet #SQL
TW4643,U4643,2023-08-01,Sample tweet #Analytics
TW4644,U4644,2023-05-01,Sample tweet #SQL
TW4645,U4645,2023-02-16,Sample tweet #SQL
TW4646,U4646,2023-07-19,Sample tweet #AgriTech
TW4647,U4647,2023-05-14,Sample tweet #DataSci
TW4648,U4648,2023-09-21,Sample tweet #SQL
TW4649,U4649,2023-01-06,Sample tweet #SQL
TW4650,U4650,2023-11-20,Sample tweet #AgriTech
TW4651,U4651,2023-07-20,Sample tweet #Analytics
TW4652,U4652,2023-01-27,Sample tweet #SQL
TW4653,U4653,2023-10-19,Sample tweet #SQL
TW4654,U4654,2023-04-12,Sample tweet #AgriTech
TW4655,U4655,2023-02-24,Sample tweet #Analytics
TW4656,U4656,2023-05-31,Sample tweet #Analytics
TW4657,U4657,2023-05-17,Sample tweet #DataSci
TW4658,U4658,2023-04-22,Sample tweet #AgriTech
TW4659,U4659,2023-10-31,Sample tweet #Analytics
TW4660,U4660,2023-05-03,Sample tweet #AgriTech
TW4661,U4661,2023-04-01,Sample tweet #SQL
TW4662,U4662,2023-08-10,Sample tweet #Analytics
TW4663,U4663,2023-05-16,Sample tweet #Analytics
TW4664,U4664,2023-11-06,Sample tweet #DataSci
TW4665,U4665,2023-09-30,Sample tweet #AgriTech
TW4666,U4666,2023-08-23,Sample tweet #SQL
TW4667,U4667,2023-09-28,Sample tweet #SQL
TW4668,U4668,2023-01-23,Sample tweet #DataSci
TW4669,U4669,2023-03-13,Sample tweet #SQL
TW4670,U4670,2023-07-27,Sample tweet #Analytics
TW4671,U4671,2023-04-05,Sample tweet #AgriTech
TW4672,U4672,2023-01-28,Sample tweet #DataSci
TW4673,U4673,2023-07-08,Sample tweet #Analytics
TW4674,U4674,2023-07-23,Sample tweet #AgriTech
TW4675,U4675,2023-06-06,Sample tweet #Analytics
TW4676,U4676,2023-03-15,Sample tweet #Analytics
TW4677,U4677,2023-09-04,Sample tweet #DataSci
TW4678,U4678,2023-03-29,Sample tweet #DataSci
TW4679,U4679,2023-04-03,Sample tweet #AgriTech
TW4680,U4680,2023-02-21,Sample tweet #SQL
TW4681,U4681,2023-05-12,Sample tweet #AgriTech
TW4682,U4682,2023-04-09,Sample tweet #Analytics
TW4683,U4683,2023-10-30,Sample tweet #AgriTech
TW4684,U4684,2023-01-31,Sample tweet #Analytics
TW4685,U4685,2023-10-31,Sample tweet #AgriTech
TW4686,U4686,2023-09-13,Sample tweet #DataSci
TW4687,U4687,2023-03-12,Sample tweet #Analytics
TW4688,U4688,2023-04-12,Sample tweet #SQL
TW4689,U4689,2023-12-07,Sample tweet #DataSci
TW4690,U4690,2023-12-26,Sample tweet #AgriTech
TW4691,U4691,2023-03-24,Sample tweet #AgriTech
TW4692,U4692,2023-07-22,Sample tweet #DataSci
TW4693,U4693,2023-03-15,Sample tweet #AgriTech
TW4694,U4694,2023-05-31,Sample tweet #AgriTech
TW4695,U4695,2023-08-24,Sample tweet #Analytics
TW4696,U4696,2024-01-01,Sample tweet #Analytics
TW4697,U4697,2023-04-02,Sample tweet #DataSci
TW4698,U4698,2023-07-23,Sample tweet #AgriTech
TW4699,U4699,2023-05-13,Sample tweet #AgriTech
TW4700,U4700,2023-02-23,Sample tweet #Analytics
TW4701,U4701,2023-01-11,Sample tweet #SQL
TW4702,U4702,2023-01-13,Sample tweet #AgriTech
TW4703,U4703,2023-11-04,Sample tweet #SQL
TW4704,U4704,2023-09-24,Sample tweet #AgriTech
TW4705,U4705,2023-06-24,Sample tweet #SQL
TW4706,U4706,2023-07-23,Sample tweet #SQL
TW4707,U4707,2023-06-03,Sample tweet #AgriTech
TW4708,U4708,2023-09-20,Sample tweet #Analytics
TW4709,U4709,2023-12-10,Sample tweet #DataSci
TW4710,U4710,2023-02-27,Sample tweet #SQL
TW4711,U4711,2023-11-02,Sample tweet #DataSci
TW4712,U4712,2023-08-28,Sample tweet #DataSci
TW4713,U4713,2023-12-26,Sample tweet #DataSci
TW4714,U4714,2023-03-25,Sample tweet #Analytics
TW4715,U4715,2023-01-27,Sample tweet #SQL
TW4716,U4716,2023-05-11,Sample tweet #AgriTech
TW4717,U4717,2023-06-28,Sample tweet #AgriTech
TW4718,U4718,2023-10-26,Sample tweet #Analytics
TW4719,U4719,2023-01-19,Sample tweet #AgriTech
TW4720,U4720,2023-10-18,Sample tweet #AgriTech
TW4721,U4721,2023-02-05,Sample tweet #SQL
TW4722,U4722,2023-02-25,Sample tweet #SQL
TW4723,U4723,2023-04-10,Sample tweet #AgriTech
TW4724,U4724,2023-05-11,Sample tweet #AgriTech
TW4725,U4725,2023-01-11,Sample tweet #AgriTech
TW4726,U4726,2023-03-29,Sample tweet #DataSci
TW4727,U4727,2023-09-15,Sample tweet #AgriTech
TW4728,U4728,2023-03-08,Sample tweet #DataSci
TW4729,U4729,2023-12-30,Sample tweet #AgriTech
TW4730,U4730,2023-08-16,Sample tweet #SQL
TW4731,U4731,2023-07-21,Sample tweet #Analytics
TW4732,U4732,2023-07-05,Sample tweet #DataSci
TW4733,U4733,2023-07-30,Sample tweet #DataSci
TW4734,U4734,2023-02-12,Sample tweet #DataSci
TW4735,U4735,2023-05-16,Sample tweet #DataSci
TW4736,U4736,2023-06-16,Sample tweet #AgriTech
TW4737,U4737,2023-10-22,Sample tweet #Analytics
